,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t2652,4.079858,4.546489,4.6439233,10.006657,4.38021,5.1469665,4.9761357,5.136738,5.1466007,5.053677,5.4762516,5.1291127,4.432836,5.721706,4.039915,4.8776436,3.0342329,3.4813747,3.983483,6.957299,5.5491104,5.2623568,4.464726,4.7416887,5.055894,6.5490317,4.793787,4.9053483,4.6085463,4.375181,5.136044,4.9424024,5.7966485,5.888046,3.1042414,3.74776,6.0824566,4.6549187,4.0580473,4.544298,4.987825,4.569962,6.1253867,3.4928582,5.1240263,5.402886,5.4353366,3.6343875,6.0441804,5.9768004,4.005845,6.800408,4.757461,5.136134,3.9961,4.5782776,4.423598,5.127515,6.087045,3.6730225,4.845274,3.87207,4.8311143,5.353971,4.176507,5.731869,2.6671891,4.032715,4.6458917,5.5396676,4.0857105,5.758001,4.164412,4.5315523,4.4904013,4.2017727,6.65824,4.897899,6.319068,4.1124372,4.754351,3.9469655,6.101446,5.765744,4.92466,4.6986856,6.327798,5.684305,4.0463395,3.1376061,5.54676,5.3573866,3.491393,6.4357247,4.790126,4.6058345,4.219475,4.2913985,4.4724345,5.3169928
t2653,4.082462,4.537134,4.6430387,10.023492,4.4016986,5.133493,4.9633536,5.135403,5.159478,5.051451,5.46546,5.1148014,4.434701,5.736258,4.05272,4.8716,3.0379863,3.4788003,3.9889104,6.967397,5.5523005,5.2602186,4.456975,4.75357,5.0476837,6.548082,4.789914,4.897517,4.6040673,4.370446,5.13038,4.9506993,5.7857656,5.874786,3.1157086,3.760159,6.0684395,4.6590753,4.0558996,4.5507436,4.994033,4.583432,6.119629,3.4986987,5.1218076,5.4101377,5.421696,3.638879,6.0476685,5.9797444,4.003451,6.815435,4.7611895,5.130875,4.0068264,4.582383,4.423515,5.1302447,6.094391,3.6683018,4.8327928,3.8671982,4.8293033,5.344526,4.175749,5.7434525,2.661322,4.039421,4.643747,5.5536995,4.0710773,5.7506566,4.158225,4.5312004,4.503279,4.2056227,6.6648927,4.8979735,6.320488,4.1053405,4.7640576,3.9605958,6.0967107,5.7728796,4.915186,4.69748,6.3253813,5.6743336,4.0490746,3.1289012,5.5368423,5.344918,3.4978635,6.4456306,4.7909966,4.6028123,4.225233,4.2958827,4.471843,5.2985168
t2654,5.1656485,0.09900587,4.775525,4.9211454,4.7668715,5.008126,4.1411924,4.1150417,5.234377,4.9454017,5.1122627,5.5361295,4.2294245,4.8375454,5.041475,3.856206,2.9282548,5.139111,4.914607,5.391114,5.5638037,4.735966,4.951169,4.027283,3.9281757,4.785957,3.7291832,6.5379753,5.5973425,6.48162,6.8143883,4.9413967,4.512556,2.9185357,3.6321058,4.478265,4.164921,4.322146,4.048557,3.812828,5.469592,4.6307807,4.9882894,3.9216435,4.1831117,6.0868697,4.9826655,5.403051,5.773148,4.1318345,4.5993223,5.2345777,6.6330924,6.084781,7.1735263,4.6533484,4.8075414,5.2578297,4.8213344,5.28041,6.0950646,4.817861,4.709856,4.9142914,5.173197,5.3816733,5.361093,4.6469564,5.55644,6.16215,5.8141856,4.929582,6.2506866,4.384566,5.4366527,4.4374824,3.2584422,5.0200744,4.4182897,5.1766925,4.1845303,4.5613713,5.505449,2.7113762,4.861572,4.908305,3.9702477,5.1764274,5.001073,6.378723,4.3768287,6.018362,5.0236483,3.7430472,4.9123693,4.7461534,6.7118797,5.4403715,6.922748,6.3028035
t2656,5.23944,3.8898706,5.03213,5.8406997,6.0636272,6.7649813,4.6758704,4.335524,5.5391273,4.684453,5.272373,5.113837,3.914933,4.551484,4.800619,10.411903,3.0991201,4.8654165,5.8239775,5.4297624,3.260724,5.054822,5.083776,5.366036,3.641029,3.1870234,5.557202,3.9158492,4.334251,5.1964073,4.0810924,5.4518995,3.6538985,3.4914498,4.486818,4.6889763,6.1541586,5.34202,3.8322847,4.883464,4.575941,5.7626143,5.414466,4.915998,5.200622,5.6559377,3.816441,4.587789,4.8574257,4.475672,5.7000756,4.6610947,5.1973667,3.012533,4.3808494,4.8712316,5.0119896,5.0557094,4.7712064,4.123126,4.5038524,5.043726,4.0458612,5.635468,5.9528694,4.8683214,6.324477,4.0835195,5.4900947,4.6431565,6.9973445,3.721399,4.6922092,4.809035,4.71716,6.3955717,3.7166047,5.335451,5.012084,4.0272,3.3976266,6.2802386,5.9658694,3.7118351,4.6089706,4.4794216,4.974124,2.9747605,3.481351,4.608814,5.8573585,7.1018662,4.591839,4.102551,4.1945353,5.9363313,5.4554296,5.1235394,4.8426647,4.888756
t2658,4.31601,5.5876164,5.4963117,5.695775,6.5673814,4.8705983,9.29205,6.047158,5.203718,5.355504,5.091809,5.7762184,5.2084923,4.7354155,5.2586904,4.8696856,2.5817316,5.8519125,5.6290684,6.5975304,5.5576415,6.8069177,6.8925757,5.942792,5.1924424,5.3742423,5.5012093,4.4084134,4.779175,5.3371124,3.9766746,4.857284,4.856435,4.1374974,5.016794,6.0072894,6.1337276,4.331518,3.1142569,5.5985527,5.952803,6.5930014,6.483846,5.9672036,6.024402,5.229232,4.5647106,5.003058,4.9035444,5.9184318,5.94364,5.685336,5.2160625,5.8982825,3.7661579,5.4415984,4.718664,6.2756557,5.615037,4.897019,5.0602283,4.9714694,4.747549,4.2471814,4.285282,4.962312,5.2054067,5.30778,5.0228114,3.3664124,3.262421,4.9892697,6.3170915,4.6932044,5.2058654,5.40819,5.934009,6.376887,6.1387835,4.2123394,5.3318815,4.6107655,5.0767174,4.5229464,3.5652282,5.0489273,5.0973206,6.048369,5.6886497,5.59997,4.534951,2.9740229,2.3909168,3.939199,6.307324,6.9043684,3.8126028,4.091032,5.6415877,6.0419545
t2660,5.2966447,5.5840416,5.4415684,10.027539,3.894979,6.862519,6.450315,4.9642534,4.4646187,4.6201797,6.087033,6.214281,5.131196,5.4261255,3.9209173,4.749218,2.1629138,4.5212092,4.614965,5.412744,4.9019623,5.491679,5.025731,3.4834862,5.2076297,5.9370575,4.9173126,4.731624,5.0810976,5.1405025,5.3313746,5.006883,6.493894,5.575787,3.9443998,3.9547687,4.6453958,5.272631,4.7153893,3.7987027,4.86544,3.8262205,6.339534,4.981478,4.6022854,4.563464,6.376736,4.297863,5.413108,5.3987994,4.588482,5.260899,4.735261,4.982659,5.323331,4.6619105,5.031285,5.0022206,5.7964125,4.246334,5.6590095,4.8257236,5.176172,5.7018137,3.6107333,5.4024496,4.0990877,4.1766167,5.2559094,8.061254,5.8809295,5.703977,4.9424825,7.3402367,7.280082,4.5340915,5.4450965,5.4992766,6.574157,6.463298,5.288256,3.941751,5.566516,5.331129,4.5560155,5.333292,4.830612,5.0269322,2.8935091,3.143154,5.764254,5.573722,3.1581786,7.752442,4.32145,5.398453,4.196088,4.7106876,4.878832,4.7101636
t2663,4.437712,4.7768493,5.465314,-0.44378254,6.2994456,5.2896323,4.1114273,6.611096,4.9871697,4.8449836,4.784722,4.674966,5.5697927,5.317737,4.2950873,4.288161,2.867143,6.4911304,4.732134,6.378647,3.2903147,6.5373907,5.6998506,6.1553254,5.3759375,4.371939,5.6444845,3.2156954,4.878304,4.6304455,5.248595,5.822626,5.6737843,6.4667687,5.7317033,3.7767732,6.217763,4.6095386,4.817325,5.5065956,7.7197003,5.6029725,2.318544,6.41112,3.1625557,3.8155634,5.6814876,4.5427403,5.8655243,5.7231517,7.521426,3.2754881,3.845668,4.051873,5.993549,6.7629313,5.4242945,3.4173603,4.0474253,4.5449286,7.6201544,3.3749838,4.6261506,4.519591,6.275109,5.5702157,6.376647,4.23362,4.9318523,4.188617,5.9276195,5.399943,3.9283566,4.437807,6.9108205,2.8016248,4.1048846,6.3682256,3.8631165,4.636344,4.347842,5.9944787,5.5206475,5.295469,4.985787,5.18717,5.0813317,5.2438016,6.510772,6.4510517,6.9129386,5.6456184,7.153147,4.379206,4.621071,4.266172,4.0753407,6.544985,6.255769,3.7733018
t2666,4.513606,4.1594925,5.103867,5.7252,4.353538,6.0832467,4.964688,3.9664156,5.376339,4.6000466,4.4663587,4.9075413,1.482648,5.127419,4.4877253,5.505189,2.3949623,4.4638624,5.147196,4.3365564,4.75129,3.2890112,5.676827,3.5378196,5.622127,2.7764666,3.0581543,5.9634585,5.596215,4.145464,6.399495,3.8250802,4.2264853,5.9843106,4.9566536,4.62542,3.895149,4.1512246,6.7203636,6.861839,4.360074,5.6936064,3.5128317,3.2239158,5.8824487,5.0497975,4.7068887,4.9239473,6.6440487,5.276831,3.8489769,6.0765967,6.197194,4.006647,3.1945882,5.4827223,5.523807,5.0735745,6.634922,5.0660625,3.5733542,5.3159647,3.7369688,4.305978,5.3039427,5.5580797,5.339778,6.2249737,3.250318,5.458245,5.092176,5.9669657,6.3353634,6.227258,5.088708,4.375196,6.9580684,4.3804607,5.3625617,5.441085,6.737594,6.4184995,5.9810762,7.371148,6.1728787,4.4738126,4.2432504,4.075636,3.791195,4.2377725,3.449216,4.3451843,6.2716193,3.4115076,5.8265495,5.7822976,4.528283,4.3669243,6.889786,6.213817
t2667,4.5176706,4.145684,5.075148,5.726332,4.353572,6.0733924,4.954527,3.9745245,5.385702,4.590859,4.4650593,4.8867607,1.487648,5.1452136,4.4986234,5.5099287,2.380305,4.448896,5.1632457,4.3496394,4.7427583,3.303592,5.6481385,3.5522845,5.607307,2.7887723,3.0690973,5.95814,5.590566,4.1345882,6.3852386,3.8084571,4.226145,5.987249,4.985259,4.647743,3.8810108,4.139908,6.7168517,6.8704944,4.3642144,5.6799674,3.5201647,3.205505,5.9000254,5.055557,4.709424,4.9322996,6.650978,5.2720714,3.859273,6.064632,6.187756,4.007927,3.2077713,5.4800806,5.515397,5.0743656,6.625808,5.067917,3.5832524,5.2999864,3.713311,4.3184357,5.291181,5.544447,5.3498893,6.2237134,3.2455387,5.462208,5.080274,5.9571505,6.3218575,6.2177234,5.083496,4.3815336,6.9408154,4.3886256,5.3515186,5.4357576,6.724355,6.413797,5.9672375,7.359606,6.168811,4.476559,4.233992,4.0783324,3.773867,4.243297,3.4355938,4.3430786,6.2658367,3.3912075,5.808472,5.768736,4.5156636,4.3831077,6.878195,6.2040534
t2670,4.9707017,4.5502763,5.222521,5.016854,4.812152,5.614626,4.8134828,4.3891697,5.0746164,5.7756214,5.444084,11.431846,4.8432536,5.15738,5.1710978,5.5464177,2.8315434,5.5020804,4.4009233,4.6757073,3.9722793,5.143556,5.864021,4.72596,3.1175246,4.6543193,4.914947,4.4276633,5.800263,4.7520423,5.3620195,4.8921156,5.5354023,5.1831026,5.666102,6.868397,3.4720767,5.4110675,5.728756,4.8684793,5.74418,4.349202,4.3707194,5.6482396,5.1449285,4.299764,3.825322,4.4038463,4.681706,5.5734363,5.423977,5.111452,5.17558,3.605823,5.600929,4.232183,5.2574887,4.9630985,3.9399545,3.5615542,4.092664,6.5669146,4.1548586,5.4935575,6.192637,6.04513,6.3195996,4.2217197,5.633475,4.648154,6.363426,4.900765,6.255094,5.741916,5.065925,6.2690964,4.769422,3.9647188,4.1877236,6.801662,4.537172,7.0495024,4.48078,5.800254,6.2295723,3.8396938,4.2487946,5.294562,4.9034576,5.8428044,5.925341,5.0928416,5.405313,4.4794674,3.690656,4.6323724,4.6753254,6.3870473,5.5210896,4.76925
t2671,4.813227,4.43451,5.4601784,4.748368,5.395739,5.6301656,5.0003457,4.365133,5.347679,6.24775,5.8898115,12.0364685,4.315277,4.67141,5.353099,5.9524236,2.9007192,5.7387953,4.220975,4.7148376,4.183937,4.657433,5.9515204,4.912529,2.697944,4.456134,4.7327833,4.612605,6.04568,5.101157,5.533822,4.635038,5.5449047,4.9603796,5.835001,7.0179615,3.3949435,5.531206,5.9016438,5.164634,5.904296,4.1059904,4.2759967,5.728968,5.3577356,3.9909115,3.787518,4.5288744,4.4659863,6.1372695,5.362976,4.9916673,5.0874968,3.4147148,5.8057613,4.0940113,5.2169056,5.10852,4.1007385,3.3163607,4.2276406,6.3656697,4.254475,5.6262054,6.345568,6.494348,6.6006875,3.9621937,5.230567,4.7616777,6.619144,4.9483166,6.2168217,5.706125,5.005904,6.449729,4.837535,3.690432,3.7326624,7.0823536,4.9200416,7.219501,4.5328393,5.810434,6.465133,4.0714846,4.483909,5.1229715,4.47117,5.519551,5.7736135,4.8232284,5.097622,4.6146398,3.6427672,4.7818794,4.9038796,6.387981,5.3845663,5.0815043
t2673,9.850038,4.7123957,5.3444214,5.410647,4.566618,5.2878428,4.4234843,4.4438596,4.6012,4.8790116,4.763358,4.4887824,5.58821,4.1517086,5.5418143,5.045792,3.1168435,4.7380195,5.4829707,5.1748137,5.072307,4.973933,5.079397,5.1603513,4.6739616,4.133873,3.8508987,4.386223,4.3755484,5.0585623,6.0912037,4.352135,4.883689,4.4760933,4.773522,5.9967623,4.9357977,4.595682,5.217646,5.8684335,4.217422,4.46886,4.4209075,3.4300978,4.457993,5.161237,4.663856,5.4926167,4.841832,5.4740844,4.4251914,5.0355587,4.92314,6.2660856,5.367805,4.3624005,4.3647203,6.9282985,4.1831374,4.349849,5.049385,4.0606465,4.683222,5.6519856,5.912007,5.5568123,4.4585857,4.124189,4.335768,4.37064,4.747303,4.605178,3.2067096,5.6818085,4.8463144,6.258865,4.686502,6.659717,6.1660743,5.997635,4.81375,5.311118,5.853108,5.964458,4.613767,4.62602,5.1492424,4.747772,5.362039,5.368651,4.5916047,4.427182,4.9276085,4.615496,4.9080987,6.2157383,3.7468414,4.87003,5.881345,4.1642637
t2675,5.652334,4.4641876,5.745209,5.966674,1.2075568,5.022771,3.971211,5.9971185,3.910363,4.4698925,3.7891881,5.441511,5.1706142,5.6807923,4.4735613,5.9238453,2.6892173,5.4447384,4.010811,4.2378345,7.2218785,4.2444577,4.5109906,4.5716243,4.204255,7.042243,4.345049,5.807968,6.3468904,3.8401082,4.353675,2.9926665,5.462317,4.9456296,6.388649,6.0506473,4.941083,5.989619,5.195847,6.109204,3.8711085,2.7484624,3.966005,4.5634904,5.541531,4.764868,5.084114,6.007961,5.179756,4.114228,3.978621,5.9525685,3.7399056,6.5296664,5.6054077,4.337089,4.482702,4.9309344,5.383119,5.3786597,5.4593554,5.2554874,4.57909,6.110542,3.757332,4.0756817,5.703782,4.4362783,4.5173736,7.3176565,4.630819,3.633047,4.437653,4.9340734,4.31219,3.9387596,4.130397,5.699009,4.5458612,4.13803,4.8144436,6.2279034,6.1327066,4.861757,3.7520645,4.832242,3.7470694,5.884433,5.3300734,4.788583,4.0974255,2.9218943,5.2018623,4.780234,3.2581172,5.123698,4.466861,5.377036,5.1322,2.9363773
t2677,5.363478,5.371268,4.4996123,4.6550937,5.1074924,6.0002875,4.148606,4.0715613,5.468486,5.121789,4.863816,4.690304,5.472282,5.411125,4.377403,0.15476646,3.3027751,5.229499,5.1624494,5.075444,5.2045894,4.6736135,4.4830465,4.518185,5.5236773,5.513446,6.3806267,5.851312,5.443754,6.393606,4.532839,4.228469,5.523454,4.170579,5.864241,5.1632705,4.7011533,4.523571,4.291417,5.648142,4.77283,4.2698703,5.094144,6.1383967,5.2935076,6.231608,5.5106015,6.7194343,5.64409,4.3933787,5.643112,5.4480863,3.9209929,4.8982162,4.362064,4.6312537,5.3957806,5.4974794,3.7811182,4.770749,4.875769,5.801282,5.40934,5.2696643,3.313327,6.3874063,5.0717955,6.2922845,5.69096,4.740358,6.7859693,5.0671067,3.7550867,5.3505373,5.4987545,4.864991,4.9982824,5.2298846,5.7469506,5.2665143,5.832867,4.3639,4.3965197,5.216256,5.027453,5.1734796,6.223563,4.4219046,6.044782,5.9186254,3.4740264,4.9109564,3.497153,4.7922287,6.579888,6.1460857,3.6416106,4.5632434,4.7351613,5.874728
t2678,3.991219,4.632888,12.34411,5.4770017,4.173387,5.4773498,5.459933,4.8095503,5.6237845,4.1176386,3.682374,5.467221,4.6045322,4.5052238,4.747252,5.0150385,2.8643498,6.7552137,7.0155706,3.2966576,4.475552,8.363774,6.4329114,5.028114,6.0709686,3.4070396,5.739261,4.3363676,2.4840302,6.3205814,2.7589126,4.034556,6.6849685,4.7572412,5.9402103,6.5277524,6.2553434,5.508005,4.243301,5.484922,5.201451,5.939507,5.193188,6.030869,3.7249649,3.1660547,5.595067,5.894673,5.5117283,6.5164394,4.284183,5.263589,4.7235656,6.9495683,3.449873,3.855324,5.867376,6.2547383,5.7906566,4.876896,5.330747,5.5014453,6.9936705,6.1002626,6.117137,5.267532,6.150751,5.1171527,7.0172334,4.7209487,5.1689425,4.3967032,4.3777514,6.2116337,4.8079247,5.1001883,5.1219454,3.6316593,5.253067,5.050304,3.7000887,4.925425,6.001473,6.9432054,6.1460776,6.169876,7.1545873,4.5508866,4.309335,6.957206,6.2900295,4.2798147,6.136353,5.0151973,4.2327394,5.2486534,2.9641333,3.4002283,5.0946083,2.8082814
t2681,3.4042993,5.800695,4.240551,6.544981,6.8305893,4.465079,6.2501783,5.1950164,6.21673,4.593334,5.107597,-0.4239279,5.857435,6.750064,3.6982548,4.721434,2.391945,3.5791867,4.419606,3.2016277,4.7107806,5.1374884,6.556915,5.888708,6.632291,3.5026786,5.165424,8.026389,7.3936586,4.5570607,4.3106737,6.2861,5.3616447,4.1332183,6.764623,6.9306974,4.4527416,4.4647994,4.311716,6.6532426,4.1910686,6.1435027,2.6978555,3.9030752,3.0774274,5.5765147,4.1086717,4.4637985,6.145888,5.713635,3.8011477,4.985899,4.9550424,3.751424,4.8133564,6.3640814,3.9259436,4.2110677,5.8527455,6.504038,3.9549441,5.6294913,6.8699923,6.608298,4.1022434,4.2894387,4.7313294,8.462192,5.4413657,4.038345,4.636784,3.453932,5.3917623,4.476457,5.2695656,4.070419,5.518817,4.7928705,3.9896948,5.9314294,5.3746643,4.2301683,4.4833727,3.186519,3.053949,3.779735,4.846636,5.6866593,5.3811345,5.2699676,5.840379,2.4902017,7.5762467,5.6133976,3.887652,4.6567636,6.6664143,5.4880486,5.063677,5.2614374
t2684,5.2219296,3.9010544,4.9645467,5.6614094,6.0802484,6.8406324,4.4818015,4.3500156,5.3472853,4.6484885,5.1545496,4.936827,3.8878841,4.3391423,4.827659,10.4016285,2.940533,4.7434053,5.694305,5.479173,3.221973,5.038475,5.1596336,5.2825356,3.5675418,3.208278,5.5296707,3.957584,4.350884,5.133003,4.0815916,5.3955016,3.6561642,3.4971325,4.360189,4.545629,6.300247,5.370829,3.9026377,5.013386,4.564752,5.6214814,5.467333,4.9255366,5.1030054,5.8249435,3.7287898,4.5929937,4.858689,4.3475204,5.78791,4.529273,5.2103033,2.927024,4.3607078,4.949905,5.0509624,5.022363,4.781852,4.0659103,4.4587708,5.0459256,4.0507956,5.757213,6.086183,4.8212476,6.3070307,4.0986967,5.501856,4.6081896,7.109467,3.7265902,4.6939964,4.9478045,4.7038627,6.52739,3.6709838,5.3607826,5.0976734,4.0363483,3.458666,6.4171143,5.913907,3.718395,4.638947,4.480777,5.1010466,2.8604562,3.4063444,4.4977403,5.9170012,7.2082644,4.544956,4.1363854,4.1562915,5.948206,5.4038696,5.1673546,4.7622633,4.811599
t2686,3.9593976,6.2628665,4.652026,5.6068535,3.5344965,6.048075,4.338183,5.153722,0.8765624,5.3172903,5.147779,5.690836,5.661458,4.263023,4.6286516,4.7079744,2.0620754,6.7859898,3.7394836,3.6324131,4.1242995,5.376535,4.7810245,5.441754,5.050572,5.0195065,3.4032266,5.960764,6.338692,4.331132,4.8460164,5.331393,4.4066005,6.339022,5.4940605,4.7941084,4.7799397,4.5578246,4.782429,4.0389385,4.557993,5.6575737,5.918197,6.166589,5.7102423,3.7024598,7.080467,5.7796245,5.029708,4.9931006,4.383324,4.989791,5.543193,6.9074273,4.80275,4.85555,6.27626,3.6715384,4.6031528,5.806262,7.35797,5.1133575,4.1802716,4.215414,3.7417295,2.7799876,5.400323,4.704411,5.2863073,5.39439,3.4392285,5.3375783,4.7704453,4.880198,4.0004635,7.467247,5.6377263,4.5306106,4.01706,5.0891476,4.928709,4.506401,5.3300223,4.44883,6.62197,4.165859,3.4331822,5.4546995,5.779107,3.058477,6.479983,6.6913953,5.0114617,4.992527,6.564092,4.9202523,4.834575,3.7944782,4.93641,5.0587025
t2687,3.9573517,6.2919297,4.6661606,5.610947,3.5255783,6.0449247,4.323437,5.146243,0.865341,5.339051,5.1502504,5.672341,5.655904,4.272098,4.625932,4.6801653,2.0538092,6.794206,3.728485,3.6115456,4.10798,5.3638277,4.761763,5.4297895,5.04952,5.030604,3.38988,5.9893155,6.3568845,4.3190727,4.87387,5.330157,4.3970604,6.3424835,5.490695,4.7768207,4.793487,4.5589423,4.7878985,4.025964,4.561592,5.653934,5.889976,6.1537876,5.721059,3.717462,7.08579,5.7697372,5.0377064,5.000595,4.39346,4.980857,5.5299225,6.879974,4.7863183,4.8681035,6.2527294,3.681698,4.6192408,5.805778,7.3757844,5.1139226,4.1719103,4.209691,3.7445097,2.7570567,5.403129,4.7138405,5.2570953,5.3998194,3.4299304,5.3599973,4.7987885,4.8772764,3.9873111,7.491064,5.630802,4.534848,4.015223,5.077506,4.9271474,4.4854302,5.319401,4.4189935,6.5980415,4.1522,3.4056604,5.4763513,5.7845187,3.0329776,6.5033407,6.6653037,5.0257683,5.0059204,6.5478716,4.921774,4.8313847,3.7822936,4.9536257,5.0726495
t2688,5.2402143,3.896646,5.04112,5.8405375,6.054473,6.759469,4.670602,4.325778,5.5340495,4.6768966,5.280169,5.114532,3.918626,4.5468645,4.8055663,10.404002,3.09312,4.8584223,5.818274,5.4300213,3.2501674,5.0606894,5.087663,5.3582907,3.6473277,3.1852245,5.547689,3.9260495,4.3345838,5.2031455,4.092398,5.456989,3.6460907,3.48423,4.488784,4.6945953,6.15178,5.3407187,3.8407633,4.884604,4.5839324,5.7543225,5.414623,4.9073706,5.202367,5.6637177,3.811432,4.587291,4.8541317,4.4727893,5.702846,4.6654325,5.2023106,3.005902,4.3885584,4.8615313,5.021937,5.06507,4.767495,4.1242337,4.508435,5.0487285,4.0413947,5.639226,5.9606957,4.8666844,6.319873,4.08519,5.491048,4.644833,6.989281,3.7246933,4.698202,4.803203,4.7092285,6.400478,3.7203927,5.3252993,5.006066,4.0229993,3.3926458,6.2881227,5.959908,3.707859,4.600177,4.4702625,4.9776707,2.9722805,3.4829373,4.602868,5.86327,7.109438,4.6013803,4.105231,4.2048535,5.944213,5.4574766,5.1169353,4.8440332,4.889196
t2689,5.2390113,3.9067135,5.040631,5.8265023,6.04482,6.7638664,4.652552,4.3172336,5.5200057,4.66648,5.2746973,5.1013207,3.9217162,4.5297093,4.813225,10.392693,3.0741708,4.8383613,5.79882,5.437979,3.2354443,5.0616856,5.10005,5.3415,3.6442416,3.1846144,5.5358973,3.942849,4.335348,5.2022424,4.1034575,5.455316,3.6394405,3.4778762,4.475973,4.686933,6.1638627,5.3427787,3.859602,4.900227,4.591842,5.734221,5.420952,4.9007683,5.191084,5.683638,3.7973452,4.5875297,4.851775,4.45669,5.7158613,4.65496,5.2081666,2.9886699,4.394263,4.8627596,5.036562,5.0715184,4.766372,4.1189404,4.5078645,5.052132,4.0377307,5.6512337,5.980806,4.8599563,6.3138285,4.088814,5.4937515,4.6419725,6.993483,3.7286196,4.704776,4.8117924,4.7006116,6.4185796,3.7186391,5.3191037,5.0111485,4.020194,3.3963985,6.308123,5.948182,3.7048619,4.595807,4.45979,4.9948077,2.9562664,3.4757872,4.5906963,5.876383,7.1293325,4.606641,4.112124,4.2092543,5.952967,5.4536047,5.1184816,4.8357096,4.8795357
t2691,5.929789,4.5588155,4.8281407,4.4720526,4.433752,5.035735,4.7233267,4.923711,5.74524,5.2889457,3.7010415,4.8415823,5.5563555,10.850518,5.003096,6.557827,3.7961705,3.7494733,4.6344433,5.3780074,3.4435644,4.3513055,4.6649275,4.097339,6.0009613,3.9578001,4.770939,6.4535437,5.991499,4.4395547,6.1321526,3.2392375,3.4673285,3.6372147,3.9922323,5.0234036,4.3671327,3.9263504,5.083286,6.45709,5.4072847,5.8229733,5.586083,4.624374,5.7227507,4.5445194,4.296662,5.9604616,3.8735425,6.634405,5.020831,5.9973693,5.2662454,5.687409,6.2704964,5.349939,5.4308386,5.044529,4.3625274,2.9778905,4.3681793,5.6111803,4.254353,5.0088153,4.4230366,3.5629175,3.0612862,3.316238,4.3826747,3.260677,4.1859016,5.3975987,4.4061284,5.2487035,5.3571653,5.713759,3.7784624,5.4645767,7.1847844,4.64241,5.538339,4.342324,3.9244127,4.0267296,3.1952286,3.9570563,5.7305675,5.3372064,6.1856976,6.3693624,3.885007,5.5095706,6.346356,5.912054,7.2593713,4.5350475,2.258606,3.9229147,5.1258826,4.4221845
t2693,3.9979088,4.629109,12.344904,5.4853916,4.1775684,5.4821544,5.4617734,4.8135457,5.621746,4.123865,3.6835535,5.465611,4.6052074,4.5086884,4.7554555,5.019184,2.8618193,6.7527328,7.0163703,3.2900877,4.4819217,8.363627,6.4418273,5.022983,6.0852723,3.400022,5.744711,4.3282866,2.4827933,6.320743,2.7598999,4.0300956,6.6832924,4.759648,5.935882,6.5206876,6.2551885,5.506702,4.244771,5.4840236,5.2019176,5.929175,5.195607,6.0289516,3.7264373,3.1610105,5.5929093,5.891788,5.5115724,6.520158,4.281862,5.2599974,4.717201,6.9389367,3.4431677,3.8621135,5.868626,6.250626,5.796465,4.876601,5.3357453,5.4949293,6.99835,6.1063447,6.1128216,5.272035,6.150237,5.1148076,7.0330477,4.7232146,5.164645,4.3891582,4.386888,6.2151265,4.8128777,5.099978,5.1284666,3.6268458,5.2587194,5.044154,3.7032084,4.916174,5.997653,6.9457107,6.141034,6.173595,7.1667686,4.5573044,4.303259,6.953106,6.2795744,4.2853475,6.140041,5.0214396,4.235356,5.2436657,2.9630396,3.4063277,5.090156,2.8130033
