"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109"
"t39",0.0870947320530172,-0.0633699980845592,-0.0985766483563847,0.00457101187073777,0.000737938988528218,5.33207531274171e-05,-0.00343154109103957,-0.00635938910089093,-0.000243637429725278,0.00738226045445933,0.271615757848231,0.00571898917932552,-0.0184675708580737,-0.137781049831136,-0.0358597102255523,-0.00206178422247468,0.0812395422637976,0.0209554367781183,0.02667324344866,-0.29003356320719,-0.0524009526820254,-0.00462252314391035,-0.00185708447532129,0.00211201197933722,-0.00102670812451129,-0.000227711286529188,0.0126079467969112,-9.7660565729075e-05,0.000361690708167019,-1.11109478778547e-05,1.17478326491505e-05,3.82156668081253e-09,4.9842136910616e-07,0.00906204035495248,-0.000524878007263386,-0.00533594865218848,0.048090075734508,0.0181715671129849,-3.29876713844989e-05,-0.00640763124811882,0.00781014257707517,-0.0175480852421186,-0.00202515786551447,-0.00447442891822061,0.0535398894829708,-0.0284985965987994,0.193676692073084,0.000216623428665923,0.31947147638685,0.000363470164908364,0.144449845441191,-0.0081382502606098,0.00107196738943381,1.96828319385025e-06,-0.000752212500606852,-1.82543059345829e-05,-7.34904250799956e-05,-0.779308840180521,0.00115980122106864,0.011111384430809,0.000252565065167862,-0.0616356690007139,-0.00053977908637261,-0.00013284454767619,-7.53047500348178e-05,-1.65565166149837e-05,0.000887549174974279,2.45469772517622e-05,0.0401742484865857,6.29764589494241e-08,0.000157233230264416,-2.44827126247206e-06,-9.92787875158056e-05,-8.85793084450352e-06,6.75599651434996e-07,0.000161634137243114,-2.71397813451414e-06,9.05964039488387e-16,-1.12880332139766e-15,2.06935334471009e-08,-2.61646622816525e-06,-5.5857534398554e-17,3.48115033008457e-16,4.30618496356669e-17,3.71450544358578e-16,6.06038545387237e-16,9.53060994961649e-16,3.3793223993212e-16,-1.58206781009085e-15,-2.10954348103907e-06,7.87134916383426e-16,9.0150653629714e-16,2.82728626129199e-16,8.28924605474621e-16,2.07570379793499e-16,-7.2946629255214e-16,4.84404298348143e-16,-5.19037868458764e-17,-2.18842101029174e-17,4.30258795979514e-16,8.30330139122801e-17,8.34033104613892e-16,4.9752871147332e-16,-1.33919213638107e-16,1.03799883560558e-15,-8.53594771376236e-16,-6.94768318845061e-19,-9.11849489813738e-17,1.30429974622144e-17
"t111",0.0880559671748863,-0.0654990639354101,-0.102059416107603,0.00476945027308305,0.00077989636355297,5.75727875287285e-05,-0.00377725170017658,-0.00701529607642232,-0.000270072427818069,0.00818705829824429,0.324129055925005,0.00703479163281007,-0.0228382190788796,-0.17320414453575,-0.0457795357421954,-0.00279745945738759,0.110983868525417,0.0290802531960933,0.0371488445800318,-0.424251831444325,-0.0771737479965579,-0.00688674578799905,-0.00314301680847212,0.00457395170227515,-0.0023997659196248,-0.000603817376986421,0.0383408377583689,-0.000331554623502583,0.00152189700693546,-0.000173273991863901,0.00027956759921953,1.00219254201337e-07,0.000499556783682015,-0.0408967206979226,0.00205944873524409,0.0202441005456416,-0.140776981407824,-0.044541506901147,6.25686984264564e-05,0.00982027454102907,-0.0118348559515846,0.0209482560751545,0.00199277073772015,0.00413360001329923,-0.0406267370344126,0.0173547213705533,-0.11774426504196,-0.000110853053373655,-0.162843579124814,-0.000154385881736139,-0.0578172378105348,0.00320344762307255,-0.000404986686041678,-7.00185653603917e-07,0.000246986369831213,5.7391029830164e-06,2.29378438205908e-05,0.24066546827308,-0.00035729094448099,-0.00336920897610735,-7.56509342484367e-05,0.0156307708276569,0.000135211021054553,3.07877842439819e-05,1.74280232626139e-05,3.80757252502194e-06,-0.000193897592199643,-5.18174046152485e-06,-0.00822982672292439,-1.17770550967211e-08,-2.86789904262488e-05,4.20870273172682e-07,1.6515870737057e-05,1.45509139406298e-06,-1.0811348528792e-07,-2.04492811242453e-05,2.97072897719217e-07,6.80149652483391e-16,8.40007268716652e-16,-2.05883816087601e-10,1.50966620263199e-08,-3.3629340301171e-16,3.99531148241391e-16,6.49293595560898e-16,-6.89621979303904e-16,-2.7873657203959e-16,5.14640115384443e-17,2.07767319467169e-15,7.28583859910259e-16,-2.92336301558726e-08,9.90684080479232e-16,-2.04299168988413e-15,1.1740735080795e-15,-2.30771881092292e-15,4.1934216317636e-16,2.11388341394204e-15,-7.79247219661438e-15,4.39922556227751e-15,9.05353823877996e-16,8.9917177461918e-15,2.80035916943169e-15,-9.16153918613392e-15,-5.12904160339607e-16,5.79728421387185e-15,0.707106781186547,-2.49643953994305e-14,8.53078567087855e-15,-1.43466481189699e-15,5.38197946678594e-16
"t112",0.0880559671748863,-0.0654990639354101,-0.102059416107603,0.00476945027308305,0.000779896363552963,5.75727875287702e-05,-0.00377725170017661,-0.00701529607642226,-0.000270072427817403,0.00818705829824434,0.324129055925005,0.00703479163281015,-0.0228382190788796,-0.17320414453575,-0.0457795357421955,-0.00279745945738771,0.110983868525417,0.0290802531960933,0.0371488445800322,-0.424251831444325,-0.077173747996558,-0.0068867457879988,-0.00314301680847192,0.00457395170227529,-0.00239976591962471,-0.000603817376986348,0.0383408377583691,-0.000331554623502523,0.0015218970069354,-0.000173273991864119,0.000279567599219786,1.00219253803419e-07,0.000499556783681995,-0.0408967206979227,0.00205944873524422,0.0202441005456416,-0.140776981407825,-0.0445415069011471,6.25686984262004e-05,0.00982027454102895,-0.0118348559515843,0.0209482560751542,0.00199277073771995,0.00413360001329968,-0.0406267370344127,0.017354721370553,-0.11774426504196,-0.000110853053374624,-0.162843579124813,-0.000154385881736318,-0.057817237810534,0.00320344762307324,-0.000404986686043052,-7.00185653769461e-07,0.000246986369831575,5.7391029828037e-06,2.29378438209295e-05,0.240665468273079,-0.000357290944481562,-0.00336920897610703,-7.56509342472606e-05,0.0156307708276553,0.000135211021054543,3.0787784242177e-05,1.74280232629486e-05,3.80757252426656e-06,-0.000193897592198861,-5.18174046443287e-06,-0.008229826722925,-1.17770544296429e-08,-2.86789904240411e-05,4.20870272896037e-07,1.65158707370744e-05,1.45509139534578e-06,-1.08113486351506e-07,-2.04492811256565e-05,2.97072896910067e-07,-1.27061343896129e-15,-1.97089555910222e-16,-2.05884597425397e-10,1.50966636327789e-08,1.94711610734161e-16,-7.33641353017309e-16,-8.63956997803905e-16,8.0272648581587e-16,-2.15158562595058e-16,-3.71214148243886e-16,-2.22530190429236e-15,-5.58580959264532e-16,-2.92336345824162e-08,-1.65091258250845e-15,1.39164966180489e-15,-1.50427664988393e-15,1.76526694035655e-15,-6.43551687858355e-16,-1.70104870580236e-15,7.42686582665415e-15,-4.21998191768223e-15,-9.30473043604894e-16,-9.27837986796176e-15,-2.89238679678691e-15,8.94519661635706e-15,2.26230364985332e-16,-5.69495402789743e-15,-0.707106781186548,2.55623484566279e-14,-8.61122545821568e-15,1.58639821370188e-15,-5.26333207568415e-16
"t7",0.0919862213701162,-0.0834039017656306,-0.13347583371152,0.00739100589639429,0.00248022404414247,-3.53761257418737e-05,-0.000220953487428309,-0.000613824133570071,-3.7828413385621e-05,0.00118218929500372,0.115272941602279,0.00357293806364861,-0.0161537976915564,-0.00818591443065536,-0.0079020115387611,-0.000522609247585265,0.0202611023984358,0.0049905049725764,0.00627465944541218,-0.0543490533366525,-0.00942031066768784,-0.000769339438846925,2.12072553562592e-05,-0.00104351390100016,0.000705611281959547,0.000247986061769356,-0.0644796916909702,0.000148919096880043,-0.000933929597141695,0.000180531443008107,-0.000308295591381041,-1.11614562639566e-07,-0.000610537220667262,0.0878728831726437,-0.0048797625321173,-0.0492777301870465,0.452931128762766,0.200597037038978,-0.00224440315267167,0.0289446306219272,-0.0316038017292891,2.9259428583242e-05,-0.00179546812311543,-0.00471925885940339,0.0764826863108048,-0.0599375541224967,0.410761468550514,0.000281157035539376,0.419738401065766,0.000654269644120379,0.291524991914892,-0.0171145849702696,0.00257269466164139,6.8756152264485e-06,0.00582012881072533,2.11257534312351e-05,6.56909726486773e-05,0.46611647848082,-0.000627591063008338,-0.00271357395059609,-1.89861898635473e-05,0.0983751545924044,-0.000654075541521561,-0.000119022681674815,-6.74504288321139e-05,-1.48084013879163e-05,0.000758531474427536,1.72970076093769e-05,-0.110440889883716,7.65896602579114e-08,0.000188327458249551,-2.89642417861837e-06,-0.000117323504274514,-1.04687059905594e-05,7.99014577829367e-07,0.00019397342190749,-3.28277740081228e-06,4.56164554493941e-16,9.8692534189768e-16,2.56768974641426e-08,-3.24782056222329e-06,-5.0211435350129e-17,2.54396420423135e-16,-3.30222859293936e-16,-3.86358037361313e-16,-2.00325030373013e-16,-7.6696851179632e-16,-1.89959006258063e-16,1.49186218934005e-15,-2.62184571708078e-06,-1.17307149668931e-17,9.70703432258955e-16,1.51257678780627e-17,-1.96191556433206e-16,5.79502158696197e-17,8.11163877565497e-17,-3.12573639415563e-16,1.85685008157631e-16,-4.7837649886268e-16,-1.99467903326366e-16,1.07883975320765e-16,1.93113938480185e-16,-4.36846028432325e-17,2.40654677301922e-16,7.82737873279211e-16,6.45281537242102e-17,7.4749458609402e-16,3.40355022169761e-16,-8.54032674944408e-17
"t23",0.101522875115167,-0.118996637769985,-0.195048657292819,0.0122091577871822,0.00530588262810947,-0.000167545155285258,0.00422886043648053,0.00728692068590236,0.000240322678623353,-0.00718345992094056,-0.0709234743986503,-0.0017722081339982,0.00860234359176951,-0.0137501209311461,-0.00031795703395129,-1.38856973596058e-05,0.000701823910829735,0.000263236181383353,0.000356401211881463,-0.0057882498676029,-0.0010610430625525,-9.435618530379e-05,4.48478359291182e-06,-0.000363705553367843,0.00028374843996948,0.000138979620845686,-0.159095362512813,-3.39170667802871e-05,-0.000166757440963937,7.2197473630288e-05,-0.000129160494108618,-4.71322912277212e-08,-0.000277187887802996,0.0594406221525729,-0.00351242656628247,-0.0360635639622052,0.387637505374864,0.199136253970072,-0.00308368295399867,0.0658697779582699,-0.0748451245091472,0.0593491957645912,0.00372056767803662,0.00676448506606822,-0.036537853043879,-0.0463624196975356,0.328601557870486,-0.000470791146459575,-0.677487318845769,-0.000438839888958328,-0.166539255690865,0.00938366743188051,-0.00128214941526078,-3.00899517760171e-06,-0.0021588843257674,-7.14179867920279e-06,-2.18480840593043e-05,-0.151271913722453,0.000202502228864775,0.000842325386328846,5.70767584528412e-06,-0.246848975944271,0.000567362528389795,4.80100294835788e-05,2.71358507994437e-05,5.89809447029357e-06,-0.000316372897214729,-1.0413490630902e-05,-0.0840059210522112,-1.06509078904371e-08,-2.77634948097396e-05,4.40653005569447e-07,1.77108489426703e-05,1.57203107115339e-06,-1.18365877685382e-07,-2.40387763539823e-05,3.61371141545684e-07,-5.78068386500893e-16,-2.55938839951989e-16,-8.87572051558527e-10,1.02874549245746e-07,1.08354941812418e-15,-5.121551514106e-16,-4.75835611130486e-16,-3.09694017926214e-16,3.84153684372628e-16,-1.11325783103809e-16,-1.91877656346821e-16,-1.49880108324396e-15,4.81808101092593e-08,1.67478628274063e-16,-9.37829165862772e-16,-1.67882203585571e-15,-5.99495895107081e-16,3.68205989241938e-16,-2.92310313207309e-16,-3.66682419327759e-16,1.22931182138949e-16,-5.57726722663532e-17,-4.09426231227947e-16,1.20772563661251e-16,-2.12479280880956e-16,4.88758575835482e-16,-1.80967841816166e-17,-5.8328652652565e-16,6.58340300179506e-17,-5.98602288056903e-16,1.09244348293132e-17,2.41528522743033e-16
"t78",0.106387903635991,-0.137914519162947,-0.227883169191434,0.0148190623491752,0.00687885195273836,-0.000244960733178546,0.00697769414164961,0.0121997104676604,0.000415920260633114,-0.012472605108614,-0.247356075855897,-0.010406680123329,0.0573503749157886,-0.155948743932383,-0.0103889474963898,7.28612701612012e-05,-0.00326810806037151,-0.000976464426976922,-0.00126340278312158,0.012927154165219,0.0022572791213857,0.00018595566939493,-5.08132639481101e-06,0.000272900037004475,-0.000207267545954623,-0.000108293975536661,0.170466934203702,8.31668766200864e-05,-0.000116284834900765,1.0533102137082e-06,-9.66117852458509e-07,-3.06083239453011e-10,-1.2364327030898e-08,0.000416758166659937,-3.61169797818627e-05,-0.000402748126212816,0.00752460520661866,0.005306084160912,-0.00012231531090357,0.00349656584550417,-0.00403185073062014,0.0042950014645294,0.000337221573685054,0.000658997117842189,-0.00446081498880777,-0.00738865988029095,0.0524815954847234,-9.53312983413798e-05,-0.137995612490884,-0.00012217000009261,-0.0525547049392692,0.00307680261469081,-0.00046513130460718,-1.29495487074984e-06,-0.00124207921518525,-5.04829223290756e-06,-1.60643980640155e-05,-0.118200949320393,0.000160561051042974,0.000738299292026139,5.44989187225306e-06,0.86578664324823,-0.00145827651420747,-4.50629549706849e-05,-2.517362454105e-05,-5.19788537778457e-06,0.000197006546833796,5.39081195308623e-06,0.0377651817840936,3.36810911417801e-09,8.08690955280024e-06,-1.07396620007078e-07,-3.94332782890916e-06,-3.38474301437978e-07,2.3824707706808e-08,2.88243292427719e-06,-3.30001620183254e-08,1.12950120912273e-15,-5.70398804672939e-16,-5.7056286630865e-12,9.46377656145872e-10,-1.15568115531405e-15,-5.11195679967654e-16,3.00098905772816e-16,1.06039489150948e-15,-6.05900638749301e-16,1.18824949496301e-15,1.23420750637301e-15,-3.98986399474666e-16,1.03337349132461e-09,-4.52286719136024e-16,1.02208177037956e-15,-5.9867488774419e-17,6.34189372490627e-16,9.63715450371503e-16,3.70274078664373e-16,-3.92903421163047e-16,-3.01587211948866e-16,1.69327620570679e-16,-1.02942217464109e-16,4.60047522151415e-16,1.18265569089537e-16,-2.69749956385731e-17,7.88312523984727e-17,-8.06317040047914e-16,4.39907430832475e-17,5.42707252172176e-16,5.10700911476737e-16,1.07478656078838e-16
"t82",0.107446034953998,-0.142078865581309,-0.235117590606057,0.0153965650488846,0.00722938097016961,-0.000262420102436061,0.00760442237150501,0.0133212028379335,0.000456116748528801,-0.0136836791105587,-0.289527379240052,-0.0125089473914908,0.0692584354110231,-0.191040793954643,-0.0128985668264194,9.53536050623469e-05,-0.00430220326413056,-0.00130284140243095,-0.00169090679491944,0.0180401398135699,0.00316831269626018,0.000263565727805452,-8.01173461008331e-06,0.000524587424360623,-0.000422664812114244,-0.000242895487867774,0.422425162605448,0.000222633384979545,-0.000359009679296125,6.08015811282112e-06,-6.26812419349905e-06,-2.03010819655105e-09,-1.04146440745121e-07,-0.00576592720031972,0.000358750342448771,0.00372552670000685,-0.0431243992274696,-0.0229933365490594,0.000368994479306777,-0.00800668457786403,0.00910258665798764,-0.00726480374310836,-0.000456329527778204,-0.000830513868088084,0.00452425829875119,0.00592066178075986,-0.041979692694026,6.36997929594566e-05,0.0918348448143499,6.74756920235674e-05,0.0273388809372575,-0.00157393047607046,0.000228359266688127,5.98807991517535e-07,0.000530665707729312,2.0669204996475e-06,6.53064555916085e-06,0.0475554997590139,-6.44435466804964e-05,-0.000291784613229098,-2.12832621829961e-06,-0.287985305751418,0.000479394249992326,1.37604556433872e-05,7.67686222177718e-06,1.57569356510864e-06,-5.69046354354931e-05,-1.5079113367194e-06,-0.0102722313751586,-8.42079444979783e-10,-1.97607098649511e-06,2.48617695485691e-08,8.86115234466356e-07,7.51959012213399e-08,-5.16953137583792e-09,-5.08177206936278e-07,5.13951613719302e-09,-1.40431719138518e-15,-3.29537248981835e-15,2.16172599052382e-13,-3.10622799183646e-11,1.03196347474619e-14,-5.95179199171889e-15,1.21681175671887e-15,-5.59174401733452e-15,8.0558514398387e-15,1.46908540311324e-15,2.72820000879095e-15,-4.59528248786256e-15,-1.02712267594535e-11,-1.85575054850679e-14,-2.28344953276251e-14,-0.707106781186547,-2.37624322044106e-14,1.3892698398364e-15,-4.98316083583987e-16,-7.82287401249836e-16,-3.33032308831477e-15,1.33350000856978e-16,5.29338366944413e-16,5.82300799200726e-15,-3.08902364238675e-15,1.84753575177567e-15,3.39730529333007e-17,1.85876049337496e-15,-2.22830016875474e-15,3.99662974404765e-16,-2.72658616590068e-15,-1.98034208998537e-16
"t83",0.107446034953998,-0.142078865581309,-0.235117590606057,0.0153965650488846,0.00722938097016961,-0.00026242010243609,0.00760442237150499,0.0133212028379336,0.000456116748528704,-0.0136836791105591,-0.289527379240051,-0.0125089473914908,0.069258435411023,-0.191040793954643,-0.0128985668264195,9.53536050622775e-05,-0.00430220326413056,-0.00130284140243098,-0.00169090679491954,0.0180401398135699,0.00316831269626025,0.000263565727805448,-8.01173461013882e-06,0.000524587424361012,-0.00042266481211428,-0.000242895487867677,0.422425162605448,0.000222633384979763,-0.000359009679296257,6.0801581127282e-06,-6.26812419368683e-06,-2.03010830026343e-09,-1.04146440593766e-07,-0.00576592720031996,0.000358750342449105,0.00372552670000681,-0.0431243992274686,-0.0229933365490588,0.000368994479306602,-0.0080066845778635,0.00910258665798764,-0.00726480374310776,-0.000456329527778528,-0.000830513868087957,0.00452425829875082,0.00592066178075966,-0.041979692694025,6.36997929586031e-05,0.0918348448143477,6.74756920234338e-05,0.0273388809372569,-0.00157393047607064,0.000228359266687517,5.98807990473068e-07,0.000530665707728907,2.06692050000541e-06,6.53064555874172e-06,0.047555499759014,-6.44435466806999e-05,-0.000291784613228398,-2.12832622006003e-06,-0.287985305751418,0.000479394249993852,1.37604556446887e-05,7.67686222294533e-06,1.57569356489613e-06,-5.69046354362809e-05,-1.50791133712511e-06,-0.0102722313751582,-8.42079804281418e-10,-1.97607098565355e-06,2.48617693684831e-08,8.86115234827178e-07,7.51959021493085e-08,-5.16953291889139e-09,-5.08177208906853e-07,5.13951558216283e-09,7.53428615212013e-16,3.83625889256036e-15,2.13871420357119e-13,-3.10597901564957e-11,-9.03242633262371e-15,6.496167572065e-15,-1.44221840847637e-15,5.06567286815336e-15,-7.75122789148122e-15,-2.07249067151524e-15,-3.49707700013395e-15,3.90139309747184e-15,-1.0284277915804e-11,1.87511502477114e-14,2.23301521155672e-14,0.707106781186549,2.34183754393044e-14,-2.58546083493606e-15,3.7343596525434e-16,1.05375592234957e-15,3.49988720341437e-15,-2.86998832368096e-16,-5.41271850858714e-16,-6.12056261822366e-15,3.04034541972761e-15,-1.77761202209416e-15,-2.24722821179031e-17,-1.21486450572125e-15,2.03272452979942e-15,-1.03326608586033e-15,2.14587993920465e-15,-4.15620863195813e-17
"t104",0.105779357675369,-0.135417199210207,-0.223531094458416,0.0144665644878682,0.00665976071275866,-0.00023361277318842,0.00655600438172427,0.0114421958614158,0.000388534655558923,-0.0116468268977197,-0.214727098918301,-0.00869594660594977,0.0475746043396044,-0.126359125990523,-0.00821942291114395,5.14515641182461e-05,-0.00227328801728136,-0.000654804665520065,-0.000839738982868724,0.00746984586796443,0.0012749774578994,0.000100830413104852,-1.21988243433069e-06,-0.000188646967127781,0.000228068557556113,0.000209921005512675,-0.53229052123911,-0.000359751505841539,0.000870193359218464,-8.24095215445751e-05,0.000135530124093286,4.87715120822434e-08,0.000253783196222344,-0.0331084830899181,0.00185313622785274,0.0187689523660833,-0.180129621624943,-0.0849283897656921,0.00114865760502324,-0.0217132203434335,0.0245063728858514,-0.0167842010913751,-0.00092894700120127,-0.00162020926983712,0.00767634452572125,0.0084216679769251,-0.0596249888809891,7.67706670477763e-05,0.110224073256122,6.5126393668686e-05,0.0242208023245215,-0.00135889145794798,0.000184354474335124,4.3320061881571e-07,0.000322838152920311,1.124822562617e-06,3.48296526168904e-06,0.024602714133378,-3.31012690563279e-05,-0.000142874452442334,-1.00238882129065e-06,-0.0589238157136719,8.81566569230061e-05,6.84616126129854e-07,3.62933478887187e-07,5.68545352226538e-08,3.20880125785454e-06,1.80659021339251e-07,0.00181181430876158,2.98742339292294e-10,8.01122845135033e-07,-1.31486385476927e-08,-5.30981575125322e-07,-4.7126631855807e-08,3.53793777038824e-09,6.33680582565709e-07,-8.41245639186632e-09,5.12495958492204e-16,-1.01125433083227e-15,-2.52908532244022e-12,4.26512582521986e-10,-1.77195144948344e-15,-6.293201868304e-16,2.00618625327383e-15,-5.89353985891533e-15,-3.15424074344045e-15,1.21420602172052e-15,-1.65623097768454e-15,-4.77048955893622e-17,5.0057374403364e-10,-2.33275375153034e-15,-2.98251252741563e-15,-2.69166277232532e-15,-1.02295505000726e-15,-9.02276777812866e-16,-4.96280075783094e-15,4.21142851195612e-14,-1.91017567467162e-14,-1.56378232409772e-14,-8.07395133931982e-15,-1.00473502706376e-13,0.707106781186547,5.10190280505503e-15,-2.34539177874909e-14,9.2904099110351e-15,3.45706169474519e-15,-1.22316332881445e-15,-2.85426108763e-15,3.11012076150302e-16
"t105",0.105779357675369,-0.135417199210207,-0.223531094458416,0.0144665644878682,0.00665976071275865,-0.000233612773188398,0.00655600438172431,0.0114421958614158,0.000388534655558825,-0.0116468268977198,-0.214727098918301,-0.00869594660594974,0.0475746043396041,-0.126359125990523,-0.00821942291114394,5.14515641183641e-05,-0.00227328801728133,-0.000654804665520259,-0.000839738982868765,0.00746984586796437,0.00127497745789948,0.000100830413104852,-1.21988243448334e-06,-0.00018864696712817,0.000228068557556104,0.000209921005512835,-0.53229052123911,-0.000359751505841806,0.000870193359218629,-8.24095215447682e-05,0.00013553012409314,4.87715119478985e-08,0.000253783196222197,-0.0331084830899182,0.00185313622785281,0.0187689523660838,-0.180129621624942,-0.0849283897656928,0.001148657605023,-0.0217132203434339,0.0245063728858512,-0.0167842010913755,-0.000928947001201265,-0.00162020926983721,0.00767634452572218,0.0084216679769244,-0.0596249888809889,7.67706670483614e-05,0.110224073256123,6.51263936695114e-05,0.0242208023245213,-0.00135889145794713,0.00018435447433604,4.3320061843136e-07,0.000322838152920606,1.12482256275524e-06,3.48296526314532e-06,0.0246027141333772,-3.31012690568809e-05,-0.000142874452441338,-1.00238882353256e-06,-0.0589238157136715,8.81566569234519e-05,6.84616125389476e-07,3.62933479344042e-07,5.68545357728322e-08,3.20880125839472e-06,1.80659021160466e-07,0.00181181430876196,2.98743420541709e-10,8.0112284648893e-07,-1.31486379528723e-08,-5.30981574681233e-07,-4.71266321807424e-08,3.53793758694039e-09,6.33680583496249e-07,-8.4124552811554e-09,-6.36431091021542e-16,1.0780659025716e-15,-2.53069457876312e-12,4.2651073796883e-10,1.45605465378701e-15,7.91352149118739e-16,-1.98583772106575e-15,5.84898803939241e-15,3.18734486708655e-15,-1.41976944493524e-15,1.44123697991443e-15,1.51354623278976e-16,5.00582957443346e-10,2.39510935602707e-15,2.98875838403081e-15,3.5993673759298e-15,1.13207522388853e-15,1.01246731521159e-15,4.88787103444103e-15,-4.18949491635899e-14,1.93017800221793e-14,1.55877287515068e-14,8.3621545259288e-15,1.00278935442029e-13,-0.707106781186548,-5.25009425384176e-15,2.33656673228002e-14,-9.02956321708949e-15,-3.49012475525545e-15,1.50731907094214e-15,3.03179788796657e-15,-3.0214866793894e-16
