"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105"
"t109",-0.141143152491819,-0.13277223673778,-0.0339035055824191,0.170698628529809,0.00455546957906354,3.33174160189149e-05,-0.00527747662100359,-0.00301319816177446,0.0539644802975398,-0.00379805581186618,-0.0128744804694511,-0.000653852770355386,0.000658200937979442,-1.3726809085908e-05,-0.001112696287759,0.000332220988875977,-3.11750531417632e-07,0.00236844217723833,-0.00242727996849904,2.25729020706671e-05,0.0499886082091178,0.397146256651811,2.89752896743073e-06,5.29572957147289e-05,-5.95953009002882e-05,4.91487729253474e-05,-0.00172437111879446,0.00884655560352612,-0.000553234728900486,-0.000450206594006521,-9.88564058619591e-05,0.000262921730883749,-0.000690869326610385,0.000292414313082627,-7.66392575357201e-05,0.000369590223450638,-0.0757982859492088,0.000406457018921783,0.305252318733299,0.000813272041993707,0.00125070313272735,0.00190820227103713,0.00286082938510421,-0.0347807109614391,0.0737659209811413,-9.28973163027236e-05,0.00504009639843376,1.32012732629989e-05,-2.78730333095424e-05,-0.000327755961400751,-5.96303463138576e-07,3.78570988453631e-17,6.74373751285984e-17,-0.00136188233478656,-0.00169656392989435,-4.84837475039806e-05,3.22679482077294e-17,-7.07878494264711e-07,4.34789659384509e-17,2.42861286636753e-17,4.23932313187703e-06,-6.88785867438443e-09,-1.38777878078145e-17,-2.8796409701215e-16,8.14247862501018e-17,-3.24586901815347e-07,1.63022701398364e-05,4.67678187357761e-08,-1.59291695634892e-16,5.33958954361859e-16,1.4435561803866e-18,2.35399850081881e-07,-2.52349371083069e-17,0.000877577470268174,-1.88062899681796e-06,-2.1420105763491e-16,1.77803337075046e-05,-1.93584297897287e-15,3.89566770107497e-16,0.00010268070386991,0.19428814002387,-2.09602861717055e-05,0.340424151421737,-1.28991654755852e-07,9.59423708806798e-16,0.0011055435634938,-1.87408118329513e-08,-7.33542051358474e-16,-2.84905409580375e-16,5.34460808206865e-08,-4.11659717532376e-16,-7.41740753950258e-16,-1.19952566437868e-07,4.12813718013091e-07,4.6273473107074e-08,4.9451837308702e-16,3.03576608295941e-16,6.53417493987727e-16,-1.43289840994988e-15,-2.68882138776405e-17,0.707106781186547,-8.64475631556186e-09,3.33066907387547e-16,1.63642733732816e-16,-2.29850860566927e-17
"t110",-0.141143152491819,-0.13277223673778,-0.0339035055824191,0.170698628529809,0.00455546957906354,3.33174160189216e-05,-0.00527747662100359,-0.00301319816177446,0.0539644802975398,-0.00379805581186617,-0.0128744804694511,-0.000653852770355392,0.000658200937979465,-1.37268090859011e-05,-0.00111269628775902,0.000332220988875992,-3.11750531487021e-07,0.00236844217723837,-0.00242727996849898,2.2572902070576e-05,0.0499886082091178,0.397146256651811,2.89752896743623e-06,5.29572957148105e-05,-5.9595300900368e-05,4.91487729253923e-05,-0.0017243711187945,0.00884655560352602,-0.000553234728900454,-0.000450206594006493,-9.88564058620241e-05,0.000262921730883785,-0.000690869326610319,0.000292414313082634,-7.6639257535812e-05,0.000369590223450683,-0.0757982859492088,0.00040645701892186,0.305252318733299,0.000813272041993638,0.00125070313272724,0.00190820227103703,0.0028608293851041,-0.0347807109614391,0.0737659209811413,-9.28973163027558e-05,0.00504009639843375,1.32012732630273e-05,-2.78730333094936e-05,-0.000327755961400634,-5.96303463223577e-07,-4.54096280013095e-17,7.39425881635114e-17,-0.0013618823347866,-0.00169656392989418,-4.84837475039262e-05,-1.96628043165933e-16,-7.07878494241563e-07,-4.65330535394807e-18,-4.42354486374086e-17,4.23932313180713e-06,-6.88785846150134e-09,1.45716771982052e-16,3.32199545649559e-16,1.09216048119868e-16,-3.24586901890753e-07,1.63022701401309e-05,4.67678187761423e-08,9.9182102286324e-17,2.17371921169311e-16,3.46653527913547e-16,2.35399850121027e-07,-1.07183975607541e-16,0.000877577470268236,-1.88062899676255e-06,-6.74770140509277e-16,1.77803337073935e-05,-1.64083156783956e-15,3.87167176975266e-16,0.000102680703869743,0.19428814002387,-2.09602861715683e-05,0.340424151421737,-1.28991654603806e-07,1.02534320099158e-15,0.00110554356349349,-1.87408120896904e-08,-7.19664263758471e-16,5.12257758040129e-16,5.34460807100301e-08,8.17404443481701e-18,4.69096232665684e-16,-1.19952566826446e-07,4.12813718557795e-07,4.62734729171522e-08,-4.13392526635554e-16,-1.11022302462516e-16,-4.06498550054402e-16,1.78154419036134e-15,5.85035492273178e-16,-0.707106781186548,-8.64475626760666e-09,-7.36823796421149e-16,-1.35644499820163e-16,2.57606436182556e-16
"t78",-0.140804229236106,-0.132205242994039,-0.0337233733154249,0.16974476694996,0.00449253158435343,3.28222730353118e-05,-0.00519509232485345,-0.00296402281992196,0.0529963085475049,-0.00371957276697827,-0.0125995596875606,-0.000639470906578821,0.000641278168254333,-1.33602809072892e-05,-0.0010824868016103,0.000322197337650198,-3.0234059689117e-07,0.00228114061461508,-0.00233719115041254,2.16391012281573e-05,0.047798421635302,0.379606799752429,2.76402828587651e-06,5.01962990421966e-05,-5.63536127048611e-05,4.64320988253359e-05,-0.00162021455957378,0.00829732727487503,-0.000516472908832899,-0.000419642353145594,-9.11394632291127e-05,0.000240618413567604,-0.000629520397618006,0.000264553102831269,-6.89806670814992e-05,0.000329287000852248,-0.0672783365017304,0.000350987996993382,0.259144555934278,0.000686987740871375,0.00104272674335736,0.00158345360637561,0.00235714361781948,-0.0284830134751518,0.0601368418719928,-7.47706575935176e-05,0.00404452923416724,1.04049808364997e-05,-2.11211598402124e-05,-0.000244775879308469,-4.34432177570318e-07,2.09040493920858e-16,-2.54245409447851e-16,-0.000970636197471512,-0.00120153614766235,-3.32390751708363e-05,-9.55798479542141e-17,-4.78867674276386e-07,2.7298158002564e-16,1.35308431126191e-16,2.7630206900653e-06,-4.40627438114366e-09,-3.7470027081099e-16,2.29850860566927e-17,-2.21491745924183e-16,-1.40033712537301e-07,6.93717979007762e-06,1.84681380288493e-08,5.75277389879301e-16,4.09328921111318e-16,-4.87722765937443e-16,4.57029501013409e-08,2.17163115530768e-16,0.000139775891247209,1.07370641581965e-08,6.65546952632057e-16,-6.11796051859731e-06,2.86478740035845e-15,-2.65075618649707e-16,-0.000114504902642167,-0.289740379004479,3.18765318111154e-05,-0.783367692413458,5.99106183911922e-07,-2.43869490333964e-15,-0.00706537816445498,3.19831812284344e-07,1.55051656183136e-15,-1.08289405026878e-16,2.30217661269247e-07,5.32506587995871e-16,2.28166377928371e-18,-3.51341396955841e-07,1.08615428111736e-06,1.21127773231172e-07,-3.39024440129405e-17,-3.98986399474666e-17,-2.29994806815825e-16,-1.51284992212485e-16,9.84455572616838e-17,1.92080769428554e-16,-1.66850970347911e-08,6.30571983517569e-16,7.23360408874707e-17,5.80265002714242e-16
"t49",-0.139010160065023,-0.12916917391757,-0.0327525925918498,0.164595405487861,0.00413483566669558,2.99895580096156e-05,-0.00472152803570441,-0.00268007499219187,0.0473478750924398,-0.00325363330638085,-0.0109601397944982,-0.000553352678214718,0.000537472324580059,-1.10973589390745e-05,-0.000895427255757616,0.000258883471023075,-2.42898310378464e-07,0.00170451225256574,-0.001741128343348,1.52793766760983e-05,0.032628991095845,0.257832776850288,1.82478781473412e-06,2.99250419741257e-05,-3.21660695868711e-05,2.60334295457807e-05,-0.000808441495493605,0.00396343870255965,-0.000216795717468778,-0.00016776432073227,-2.23361898415049e-05,3.06394110669329e-05,-3.26807169211685e-05,-2.18221891551407e-05,1.30075434474353e-05,-0.000139525742755574,0.0350226823117331,-0.000505082960258543,-0.591279037569231,-0.00177808476823438,-0.00372508724224898,-0.00634067840714743,-0.0112350106176784,0.158042214757659,-0.374435602103358,0.000657690490492827,-0.0387949635902974,-0.000182895986959468,-0.00214496440484837,-0.00925587217583844,-8.98078734213464e-06,9.30440641617693e-17,6.85215773010839e-17,-0.0154413667039554,-0.0181046271671719,-0.000411785541204063,1.9691351002334e-17,-5.62168940947756e-06,-9.24975387562908e-17,-3.19189119579733e-16,2.9263333372685e-05,-4.51203451363666e-08,1.11022302462516e-16,7.28583859910259e-17,-2.3452365770154e-17,-1.50112472012843e-06,7.51167937197549e-05,2.11869424560383e-07,2.33243004024843e-16,2.69577686542876e-15,-3.21262146830468e-16,1.00655935810229e-06,-1.0470725615141e-16,0.00373416332842867,-7.8835460156682e-06,-1.35238433950078e-15,7.30017876911272e-05,-3.51715184754298e-15,2.89171983413682e-15,0.000358570055112365,0.537188948438571,-5.64009951875999e-05,-0.206384322874023,3.52943513567618e-05,2.77368519220847e-15,0.0828523349631494,-1.36582840695731e-06,-1.98321270479485e-16,3.45105588362437e-17,-1.92806194524266e-07,-1.64336496178866e-16,-3.89339052785004e-17,8.23455085889602e-08,-5.23789128875629e-08,-4.74016278805651e-09,8.2914641436008e-17,-8.32667268468867e-17,-7.23976424131671e-17,-2.40890449697907e-17,0,-2.40493251334833e-17,-8.8158215486905e-09,3.60822483003176e-16,6.93568425857746e-17,4.42354486374086e-16
"t50",-0.13819740324055,-0.127827696322771,-0.032329673874245,0.162360489905449,0.00399674929298446,2.89129590613522e-05,-0.00454356950093777,-0.00257451742545421,0.0452999149147659,-0.00309182110287132,-0.0103971082918744,-0.000524084218098897,0.000504320032841957,-1.03869135134743e-05,-0.00083715689140444,0.000240196957949653,-2.25358474274101e-07,0.00155483271663012,-0.00158720105611269,1.37777847592328e-05,0.0292379679534371,0.230828900199736,1.62564080128866e-06,2.62433690545703e-05,-2.80430080242255e-05,2.26443447140934e-05,-0.000693796588700567,0.00338633878479352,-0.000183100218396071,-0.000141147835301357,-1.8286751818631e-05,2.46279618642924e-05,-2.59847736929775e-05,-1.70435300138466e-05,1.00284687071066e-05,-0.000104845325981123,0.0260676709603676,-0.000350509280092517,-0.392701479257618,-0.00116571116898065,-0.00235997068079942,-0.0039679224027171,-0.00690026560509849,0.0955121439353624,-0.223587206623237,0.00037951560322813,-0.022206935707987,-9.9711321460736e-05,-0.00104812362593892,-0.00433890833360263,-3.91649957457579e-06,2.59153260341495e-16,-1.40946282423116e-16,-0.0063052261827982,-0.00725138532404597,-0.000148984561328115,4.05178313831206e-17,-1.94803479982848e-06,-2.26128058006688e-16,5.89805981832114e-17,8.94557504461252e-06,-1.2912684006956e-08,1.94289029309402e-16,-2.42861286636753e-17,-9.11490996936227e-17,2.44836337538658e-08,-1.80292496873916e-06,-1.3425262470964e-08,-4.52803590064262e-16,-4.11552798553437e-16,4.19226679613017e-16,-2.97953624182307e-07,-3.04929463990571e-16,-0.00124148006352207,3.87464210036952e-06,1.72052092333506e-15,-5.55626689364569e-05,4.38885039422132e-15,-3.96034997134311e-15,-0.000426730726031394,-0.719890105935529,7.61812309619725e-05,0.326977612835416,-6.9943050628549e-05,-6.53061010748541e-15,-0.177515484535995,3.41937395252623e-06,2.63974356028774e-16,-6.8222060332989e-17,1.19683071643582e-06,4.70035640872414e-16,-7.10214864152999e-17,-1.55974328532732e-06,4.57432426246435e-06,5.08782451465385e-07,-1.83854353164652e-16,-3.81639164714898e-16,9.65829153507165e-17,-5.72486331234476e-17,-1.47451495458029e-17,2.90614354173093e-17,-5.82959511594571e-08,-1.11022302462516e-16,-4.26198434890631e-17,1.80411241501588e-16
"t62",-0.141514110783722,-0.133434698829737,-0.0341219503085673,0.17186689628034,0.00466179597069062,3.41925578732289e-05,-0.00542799225852045,-0.00310596286968731,0.0559342874416392,-0.0039810088978463,-0.0135392244745717,-0.000689861618738329,0.000711082936738878,-1.49503765755205e-05,-0.0012167233348982,0.00037578686523146,-3.52692696643873e-07,0.00320816676309953,-0.00333430913919509,6.30152747609549e-05,-0.0595237410369625,-0.27375284783074,6.59184404228563e-07,3.64572601909184e-05,-4.40878640363095e-05,3.71118019493085e-05,-0.00140888617668643,0.00735586630758003,-0.000477317641749567,-0.000392556652329352,-9.24932018114026e-05,0.000260477600346093,-0.000715304045337511,0.000335888887485904,-9.91817473384518e-05,0.000840341788452735,-0.329735529937418,-7.80553415694052e-07,0.0230149856694216,5.06464181137499e-05,-3.02646107690923e-05,-0.000140081613098488,-0.000484136718245693,0.0095869635887547,-0.0274739494267915,7.10334453009321e-05,-0.00449490458324058,-2.96943382898119e-05,-0.000603022989809052,-0.00322645115751264,-5.26855240471844e-06,2.77324650483814e-15,-1.23599047663348e-17,-0.0305095645610944,-0.179243872019569,0.000146413283423189,1.92770468299528e-16,1.18323801356944e-06,-2.34642226785949e-16,8.67361737988404e-18,-1.58401528878234e-06,8.58911652779483e-10,-3.81639164714898e-16,4.30211422042248e-16,4.19461454819968e-17,-7.70223586022941e-08,3.65662474330211e-06,6.69144991884618e-09,-2.79570245441928e-16,4.04445746923272e-17,7.28302634739722e-16,-9.5082925060049e-07,9.36278844042158e-15,-0.832477101171622,-3.3638883349395e-06,3.10848964896197e-16,1.66071467012112e-05,1.94397449526651e-16,1.99875626389388e-15,3.19369699983896e-05,0.018666195969531,-1.71524106558375e-06,-0.00613672098967632,-1.33836082172145e-05,-2.77282823311737e-15,-0.0590048128042195,-1.16452832810351e-05,-1.67745627135076e-17,-3.89092965498346e-16,1.60345508983781e-08,6.34212445028412e-17,1.64420217187426e-16,-1.16805391828408e-07,4.34152089102274e-07,4.87999597840465e-08,-2.73705378823291e-17,6.24500451351651e-17,-2.46337937910552e-16,1.20579261394836e-17,4.08527378592538e-16,1.33183035002149e-16,-9.76304608394995e-09,3.63424568217141e-16,1.52837844643215e-16,4.61870125478825e-16
"t72",-0.141696682774281,-0.133741742729387,-0.0342197979374364,0.172385462464279,0.0046970271192603,3.44709815985673e-05,-0.00547447486262105,-0.00313380099350311,0.0564868356993434,-0.00402650243166111,-0.0136992889416106,-0.000698271086885281,0.000721276075262529,-1.51733030853869e-05,-0.00123518394170419,0.000382154263965212,-3.58671390644251e-07,0.00327530952140457,-0.00340460379573346,6.45064696964295e-05,-0.0610216628193297,-0.280700957616665,6.76694606729033e-07,3.75643461977774e-05,-4.54900229256809e-05,3.83129722422441e-05,-0.00145915532994421,0.00762640918103838,-0.000496249394065023,-0.000408503878707536,-9.68913905006552e-05,0.00027410034280777,-0.000754745255842626,0.000355995922909816,-0.000105462033687803,0.000899398707571717,-0.353772120010243,-8.52914306511549e-07,0.0254463985849321,5.61944899995712e-05,-3.38968719257663e-05,-0.000157429540294422,-0.000546943202836499,0.0108798730652607,-0.0312851035881449,8.16803834439043e-05,-0.00518060331519135,-3.471270595453e-05,-0.000728400843722102,-0.0039472212069768,-6.59249530877114e-06,3.45570043746756e-15,4.69459540686223e-16,-0.0389836830210378,-0.230455716133193,0.000194592981089357,-8.76481194432099e-17,1.59523189603136e-06,-2.89039190246536e-16,2.27248775352962e-16,-2.22739923072209e-06,1.23518598834868e-09,3.46944695195361e-17,-4.31946145518225e-16,-5.34861713569032e-17,-2.7811462895177e-07,1.41235807917762e-05,4.29297145445787e-08,-1.06221054789711e-16,3.49240684138829e-16,-1.39344914376083e-16,6.76092058320943e-07,-4.71123696023895e-15,0.390664532270717,-1.45306539192338e-07,1.30575460974334e-15,5.62944520503955e-06,-4.83153014124715e-15,-0.707106781186549,1.61227659875862e-05,0.00999580571264156,-9.21752967599594e-07,-0.00351064232586177,-8.17960460153399e-06,-1.35105894510241e-15,-0.0367388079641708,-7.48530288427474e-06,1.94953702897364e-17,1.75891420090741e-16,1.14104748619425e-08,-3.95758123279986e-16,-1.21819867082798e-16,-8.66329979603078e-08,3.26905104512318e-07,3.67733786531386e-08,2.52787257535679e-16,-6.59194920871187e-17,-5.69306745749521e-17,2.41145401669819e-16,6.50521303491303e-17,6.8927322295701e-18,-7.77522930842247e-09,2.16840434497101e-16,-1.93062826536537e-17,2.09467859724199e-16
"t73",-0.141696682774281,-0.133741742729387,-0.0342197979374364,0.172385462464279,0.00469702711926029,3.44709815985776e-05,-0.00547447486262104,-0.00313380099350311,0.0564868356993434,-0.00402650243166116,-0.0136992889416106,-0.000698271086885233,0.00072127607526253,-1.51733030854008e-05,-0.00123518394170419,0.000382154263965208,-3.58671390608255e-07,0.00327530952140454,-0.00340460379573339,6.45064696964534e-05,-0.0610216628193297,-0.280700957616665,6.76694606718001e-07,3.75643461977904e-05,-4.54900229256202e-05,3.8312972242286e-05,-0.00145915532994424,0.00762640918103836,-0.000496249394064972,-0.000408503878707582,-9.68913905007073e-05,0.000274100342807763,-0.000754745255842685,0.000355995922909573,-0.000105462033687739,0.000899398707571698,-0.353772120010243,-8.52914306587876e-07,0.0254463985849322,5.61944899994463e-05,-3.38968719257072e-05,-0.000157429540294479,-0.00054694320283644,0.0108798730652608,-0.0312851035881448,8.1680383444115e-05,-0.00518060331519148,-3.47127059545151e-05,-0.000728400843722072,-0.00394722120697674,-6.59249530860287e-06,2.88410905213311e-15,2.19225679276569e-16,-0.0389836830210381,-0.230455716133193,0.000194592981089166,1.34396485361892e-16,1.59523189601147e-06,-2.94243362079553e-16,-4.16333634234434e-17,-2.22739923061291e-06,1.23518533429016e-09,4.16333634234434e-17,-4.57099635919889e-16,-1.08997358606495e-16,-2.78114628752873e-07,1.41235807915811e-05,4.29297148731868e-08,3.54239607863712e-16,5.16140053811163e-16,-5.97528752488986e-16,6.76092058503449e-07,-4.31111214702317e-15,0.39066453227072,-1.45306539892e-07,-2.01765030957349e-15,5.62944520480883e-06,4.41400388462299e-15,0.707106781186547,1.61227659919981e-05,0.0099958057126348,-9.21752964803836e-07,-0.00351064232585962,-8.17960460065847e-06,-1.06136012473501e-15,-0.0367388079641713,-7.48530288571803e-06,3.41394995548877e-16,2.175210080966e-16,1.14104744864969e-08,1.59354411300286e-16,-2.26770637820728e-16,-8.66329977321917e-08,3.26905104711811e-07,3.67733784911148e-08,-2.47355204090561e-16,-2.94902990916057e-17,2.21492443563014e-16,8.22013639262611e-17,1.0321604682062e-16,-3.68698223567087e-18,-7.77522924118415e-09,3.72965547335014e-17,-4.62691412015078e-17,2.89698820488127e-16
"t39",-0.140357109527567,-0.131482659494016,-0.0334987650933307,0.168562616176995,0.00443404485431018,3.23893337702166e-05,-0.00512654164311721,-0.00292519608744278,0.0523358168588695,-0.00368326182301917,-0.0124903074139449,-0.00063468868469389,0.000643746275380972,-1.34749780941997e-05,-0.00109444254995491,0.000333368896077486,-3.12863230718169e-07,0.00275508717807222,-0.00285972471127141,5.28630330833228e-05,-0.0492758033652579,-0.226184380072906,5.38842486620995e-07,2.87534314382784e-05,-3.42846198917134e-05,2.8698244619756e-05,-0.00105291363700579,0.00543309384280457,-0.000341476616704894,-0.000277764604553692,-6.00929047595939e-05,0.00015850477495194,-0.000417213798531202,0.000181458474414416,-5.03712455011259e-05,0.000370182596580991,-0.136623945080751,-1.5687101888491e-07,0.00104437803254809,-2.17439946209944e-07,4.37331881120487e-06,2.77836156450397e-05,0.000137550256378642,-0.00346952073607335,0.0116020811642271,-4.3121510099057e-05,0.00293714659709768,2.85520995445512e-05,0.00112924091899685,0.0075087405919494,1.75466706210949e-05,-1.26618366439924e-14,-4.24519360636699e-16,0.139811496431478,0.902730103143926,-0.0012442257274832,-6.25286830291436e-16,-1.28737187168061e-05,9.55605695698755e-16,2.20309881449055e-16,4.43166311090034e-05,-6.05561260085383e-08,9.71445146547012e-16,1.16009632455949e-16,-5.99378084228322e-17,-1.06720584806735e-06,5.30041196706495e-05,1.44153780054728e-07,-4.23703403918506e-16,1.91887462419819e-15,1.43314749282492e-16,6.06422925419137e-07,-4.96235553868143e-16,0.0368358565919644,-3.65040252312483e-06,-1.1683977738703e-16,2.62922118575376e-05,-6.74292436123047e-16,3.14466918596607e-16,5.63087840130234e-05,0.033308582893142,-3.06272786388664e-06,-0.0110687071571137,-2.43037638606421e-05,-4.50468153509872e-15,-0.107254673382551,-2.11795608200758e-05,1.56131405368184e-16,8.81260800079257e-17,2.88412861346288e-08,-4.58621517156123e-17,2.1150522052546e-16,-2.0752734470361e-07,7.66726012711889e-07,8.61536812276529e-08,-1.45258739816426e-16,-1.00613961606655e-16,-5.0398666149314e-18,5.93311556428395e-17,2.71050543121376e-18,1.77900676872346e-16,-1.67068518132132e-08,1.42247325030098e-16,4.43652294465798e-18,2.30067701001424e-16
"t38",-0.138462849936239,-0.128308887351081,-0.0324894538559981,0.163216447144056,0.00407649658060667,2.95691052201724e-05,-0.0046563446078852,-0.00264395630484176,0.0467695702648077,-0.00322710765171996,-0.0108872267435098,-0.000550555475789527,0.000542370587528414,-1.12612115390313e-05,-0.000911243166660417,0.000270454748795659,-2.53790774685288e-07,0.00209720994656385,-0.00217115778630354,3.83173345688062e-05,-0.0346931495897442,-0.158559761835273,3.68629478316579e-07,1.80153701298362e-05,-2.06853420149505e-05,1.70471240073474e-05,-0.000564257169767372,0.0027996408305377,-0.000156228598313348,-0.000121356018631223,-1.57671050138551e-05,1.67849244765497e-05,3.72160168484945e-06,-4.55579043264279e-05,2.45381476633565e-05,-0.000456576333762341,0.2294932486618,0.000161933866685723,0.0432983273663902,7.35235423787658e-05,-2.64086155751882e-05,-0.000104800719839737,-0.00028980664076075,0.00475142474157001,-0.0118087091627178,1.96833912948063e-05,-0.00110921859446686,-2.79020688485172e-06,7.2982362270585e-05,0.000536113201964575,1.02364940527365e-06,-1.02285732667445e-15,-1.73472347597681e-17,0.00456804220639078,0.0214996191394264,3.43289463152012e-05,-8.031632484802e-17,6.50106673340993e-07,6.25386119426456e-17,-3.15719672627779e-16,-5.17444339318029e-06,9.10987181415406e-09,-4.02455846426619e-16,-8.50014503228635e-17,1.74991275293638e-16,8.04186868899994e-07,-4.08191995636604e-05,-1.23328414230461e-07,-2.01298868990049e-16,-1.68723900938721e-15,-2.32723069391219e-16,-7.9914359531554e-07,6.8771286318164e-16,-0.0134429950926862,7.07565825414802e-06,1.71298862841931e-15,-7.04104044949826e-05,1.87415187535844e-15,-4.29001032338169e-16,-0.000229091888557899,-0.153979698397868,1.42830462502735e-05,0.0621551760544798,0.000182807925527456,3.70188944817596e-14,0.903087883317625,0.000228347866184912,-2.02368403779976e-15,-5.37489837157148e-16,3.29159335632099e-06,1.65147229984764e-15,-8.88143417107158e-17,-3.43462140617312e-06,9.44445808532396e-06,1.04719812991319e-06,-7.64913288153427e-17,2.84494650060196e-16,2.27979975397486e-17,4.45851019826444e-17,-2.74086309204336e-16,-1.26408069003451e-16,-9.87714828326373e-08,-2.41993924898765e-16,5.99446910534613e-17,2.33320307518881e-16
"t59",-0.140330419352932,-0.131412917026182,-0.0334720228167757,0.168414513921351,0.00441011318645319,3.21852076335434e-05,-0.00509064156074869,-0.00290265009153819,0.0518399440402668,-0.00363549024873464,-0.0123158512587025,-0.000625207859265353,0.000629953656018025,-1.31593216470202e-05,-0.00106777129408042,0.000322891944677714,-3.03020731816546e-07,0.00261182500970865,-0.00270833649964905,4.91315011425728e-05,-0.0452048538762056,-0.207080493129501,4.87583588717631e-07,2.48271799052849e-05,-2.89548957760691e-05,2.4008706734262e-05,-0.000824006236594059,0.00413813701711116,-0.000238401905019768,-0.000187176563774835,-2.62905713555306e-05,2.95551645398849e-05,6.77332773906664e-06,-8.76762352557819e-05,4.92303128522067e-05,-0.000998071838054317,0.518555503159986,0.000478480932432759,0.155971339207449,0.000282506406305033,-0.000122408775076577,-0.000523501688672916,-0.00163774898723822,0.0301955349964611,-0.0825722473714187,0.000190641734306389,-0.0117837912608291,-6.85286470390508e-05,-0.00106306825117232,-0.00502841061343467,-6.07431248611165e-06,1.50109505706207e-15,-3.22658566531686e-16,-0.0207062735294355,-0.0914195664326243,-0.000111862727659243,-6.61449460039529e-16,-1.9409790950678e-06,-6.41496475849585e-17,-3.40005801291454e-16,1.26442081777776e-05,-2.0499297826381e-08,-7.91033905045424e-16,1.196959198424e-16,7.81941837078461e-16,-8.34777972516716e-07,4.18256304826805e-05,1.18597898773705e-07,-1.27901905514969e-15,3.60303000296347e-16,7.7840673768444e-14,5.69570928073522e-07,0.707106781186547,0.00922155600627249,-4.1869095437579e-06,2.05580683222598e-14,3.4165259937562e-05,2.03873376514174e-15,4.32626078509593e-16,8.81624021808284e-05,0.055529474312158,-5.12853509622046e-06,-0.0204236665654683,-5.29788949787651e-05,-1.07115047959232e-14,-0.25051117310335,-5.80778576851071e-05,-1.39491406522221e-15,2.09946747586353e-15,-5.28700459510455e-07,-4.9227117500938e-16,-4.90358139590545e-16,3.79542700476576e-07,-8.48882187470118e-07,-9.29837457711282e-08,-3.38780980507727e-16,-1.49186218934005e-16,1.01144238086466e-16,9.45449528859562e-17,2.0643209364124e-16,4.32253456987223e-17,-6.84357214651443e-11,3.00107161343988e-16,-6.8667419914863e-18,3.38271077815477e-16
"t60",-0.140330419352932,-0.131412917026182,-0.0334720228167757,0.168414513921351,0.00441011318645318,3.21852076335401e-05,-0.0050906415607487,-0.00290265009153819,0.0518399440402669,-0.0036354902487346,-0.0123158512587024,-0.00062520785926535,0.000629953656018042,-1.31593216469925e-05,-0.00106777129408041,0.000322891944677737,-3.03020731919762e-07,0.00261182500970865,-0.00270833649964905,4.91315011425658e-05,-0.0452048538762056,-0.207080493129501,4.87583588701639e-07,2.48271799052398e-05,-2.89548957759511e-05,2.40087067342777e-05,-0.00082400623659409,0.00413813701711117,-0.000238401905019738,-0.000187176563774851,-2.62905713555705e-05,2.95551645398805e-05,6.77332773913603e-06,-8.76762352555321e-05,4.923031285229e-05,-0.000998071838054171,0.518555503159986,0.000478480932432759,0.155971339207449,0.000282506406304867,-0.000122408775076682,-0.000523501688672935,-0.00163774898723848,0.0301955349964609,-0.0825722473714185,0.000190641734306361,-0.011783791260829,-6.8528647039197e-05,-0.00106306825117218,-0.00502841061343448,-6.0743124865939e-06,1.82375362359375e-15,-5.03069808033274e-17,-0.0207062735294351,-0.0914195664326244,-0.000111862727659451,7.54084896342763e-16,-1.9409790951812e-06,7.67966348088698e-17,9.0205620750794e-17,1.2644208177905e-05,-2.04992975681511e-08,3.46944695195361e-16,1.97758476261356e-16,-8.71249636092049e-16,-8.34777972054195e-07,4.18256304820751e-05,1.18597898827075e-07,1.40373080044842e-15,1.66893502245687e-15,-7.81179056157751e-14,5.69570918150406e-07,-0.707106781186548,0.00922155600625646,-4.18690954328578e-06,-2.14521637763395e-14,3.41652599371318e-05,-3.11035919242642e-15,-1.03620316530772e-16,8.81624021809461e-05,0.0555294743121581,-5.12853509632993e-06,-0.0204236665654686,-5.29788949783495e-05,-1.00106765116296e-14,-0.25051117310335,-5.80778576853708e-05,2.44706475319952e-15,-1.78631311981226e-15,-5.28700459775163e-07,-2.14715421438762e-16,2.59042402027851e-16,3.79542700377697e-07,-8.48882187327871e-07,-9.29837458484251e-08,3.34508568610113e-16,-1.87350135405495e-16,-2.89600226098504e-17,9.71470381057779e-17,8.5868812060852e-17,1.31368398209678e-16,-6.84357937560182e-11,1.49186218934005e-16,6.60722285954508e-18,4.11129463806503e-16
