"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104"
"t64",-0.206202302826958,0.0891258731280473,-0.0163327554922698,0.00382908690685851,-0.0421015056857655,0.00265015933599588,-0.000613930811618979,0.0194694736592391,-0.147165454116983,0.00414237435352168,-0.450566984660754,0.0105412533403837,-0.000542750464557952,0.00325557173186081,0.000143146351195106,0.000816120869396539,-0.00190336064174227,0.00154359483906409,-0.0091703627147937,0.000140384306063013,-0.000107615787769341,0.0893900452699332,-0.0015527161597282,0.000554896840703431,-0.00197968700417056,2.95247218345976e-05,-0.00968705791855615,0.00171745395189299,-0.311646534452997,0.00834083422289272,0.00189196136629067,-0.000957668843358892,-0.00134205327013865,7.5549363462439e-16,0.00109876880173572,-0.000821164355560218,-0.00118684071466698,0.00143613873888495,0.326436064022789,0.00017727816064116,-1.04384561528819e-05,-6.51216261729847e-06,-4.17083538131628e-06,-4.62575526644784e-06,-1.9166469169396e-05,-1.36923080348846e-05,-9.25602142067666e-06,-0.000132792947675895,0.0281282478318641,5.60787328130746e-06,-2.53011301003624e-16,-7.40786879501753e-16,-8.7962550377113e-05,-0.000382418396324244,0.000258286493428788,0.000208049827263854,1.16258782955053e-05,-6.77151018227428e-06,-8.07501108021236e-05,-2.45239948302587e-16,0.00281672101544594,-5.90244884596446e-08,-6.79274629443466e-07,1.19625923002623e-06,0.00394560188423931,6.81309439997937e-05,1.50763640149606e-07,-1.38302067076121e-07,-6.83818877955936e-07,-8.5879887587758e-16,-2.54073362650462e-07,-3.86546412676435e-05,0.000610042906848365,6.37969720566099e-16,7.42863705552697e-07,8.0206353216849e-15,-7.16165685426489e-15,-6.81727679553343e-06,-0.707106781186548,6.7307366952203e-06,-1.62906871120382e-16,3.80536692440589e-15,5.96703168824832e-07,-1.26738017440162e-05,-1.11880541317451e-16,-3.66011335872512e-09,-1.81701742372258e-16,3.16152184978969e-08,1.40030564462262e-17,-2.11618195559412e-16,3.11960816697746e-16,2.29036788130535e-16,5.52100801626457e-16,-3.94639091478229e-08,2.30264111711823e-18,5.20932698016816e-08,-2.29280357190492e-18,1.69351486026565e-16,2.42119659216157e-16,6.05903053315598e-17,1.136389691486e-16,-1.07364783746076e-16,5.67848635534252e-17,-1.76136427627511e-16
"t65",-0.206202302826958,0.0891258731280473,-0.0163327554922698,0.00382908690685847,-0.0421015056857655,0.00265015933599638,-0.000613930811619229,0.019469473659239,-0.147165454116983,0.00414237435352161,-0.450566984660754,0.0105412533403837,-0.000542750464557902,0.00325557173186086,0.000143146351195165,0.000816120869396384,-0.00190336064174235,0.00154359483906412,-0.00917036271479379,0.000140384306062863,-0.000107615787769503,0.0893900452699342,-0.00155271615972825,0.000554896840703345,-0.0019796870041707,2.95247218347678e-05,-0.00968705791855603,0.00171745395189336,-0.311646534452997,0.00834083422289326,0.00189196136629069,-0.000957668843358853,-0.00134205327013889,6.20349703967e-16,0.00109876880173617,-0.000821164355559735,-0.00118684071466685,0.00143613873888482,0.32643606402279,0.000177278160640652,-1.04384561532961e-05,-6.51216261754218e-06,-4.1708353809248e-06,-4.62575526633846e-06,-1.9166469169845e-05,-1.36923080349163e-05,-9.2560214208303e-06,-0.000132792947675771,0.0281282478318637,5.60787328120714e-06,-6.3667350964847e-17,8.50353854288721e-16,-8.79625503774986e-05,-0.000382418396325048,0.000258286493428596,0.00020804982726404,1.16258782947961e-05,-6.77151018205235e-06,-8.07501108015182e-05,2.84194585311391e-16,0.00281672101544619,-5.90244882933788e-08,-6.79274629935341e-07,1.19625923040619e-06,0.00394560188424092,6.81309440009915e-05,1.50763639490066e-07,-1.3830206779829e-07,-6.83818877823345e-07,8.53090169756491e-16,-2.54073361950654e-07,-3.86546412658104e-05,0.000610042906849941,-7.39934444065615e-16,7.42863705983911e-07,8.77012665857785e-15,6.99267372946027e-15,-6.81727678744333e-06,0.707106781186548,6.73073669571391e-06,2.78170491030111e-16,-3.70959711671079e-15,5.96703170133251e-07,-1.26738017428253e-05,3.17331201334056e-17,-3.66011362646587e-09,2.19982896597911e-16,3.16152197516296e-08,-5.04372299806542e-17,1.34026151570315e-16,-2.81261847647006e-16,-2.07410107430345e-16,-1.15891927022377e-15,-3.9463908457525e-08,-3.41752128436816e-17,5.20932699078456e-08,3.54031875229627e-17,-6.8517504255894e-17,-2.37799765661762e-16,-4.9797430381142e-17,-1.86774570398062e-17,1.67567216836437e-16,1.94633043841738e-16,-1.30411571263564e-16
"t11",-0.199311376505036,0.0834334603080259,-0.0151188819715886,0.00345065062305586,-0.0371605368277824,0.00230512876368616,-0.000523035929354765,0.0142136253263509,-0.104271303877646,0.00277205349979729,-0.282741702963972,0.00654219677803058,-0.000306859283644763,0.00181413915847233,7.08333896833551e-05,0.000353207886172345,-0.000522362997950147,0.000364396772622233,0.00061912541824297,-1.78684690759231e-05,1.77723389542351e-05,-0.021879717625391,0.000856787016474743,-0.000341878540167744,0.0019124609804621,-3.26535950409428e-05,0.0163114135330172,-0.00300111388667581,0.849306836897339,-0.0233565713583336,-0.0159672371199447,0.0237410585932814,-0.251684767558834,9.92001995011816e-15,0.0131639929419612,-0.00682134548137047,-0.00394423908524472,0.00157378889544797,0.179590291628171,-0.000597678987367953,0.00046734067840024,-0.000126597821429693,-7.62267595596927e-05,-6.48114059520773e-05,-0.000159748332155195,-9.97931264472541e-05,-6.17854603030035e-05,-0.000879374295309486,0.177510920094639,3.07041352516263e-05,-1.39357859793856e-16,9.11822418572404e-18,-0.000442976857221428,-0.00173160339584835,0.00112396452860979,0.000902937654396092,4.84232491548297e-05,-2.71264056506643e-05,-0.000321646541805772,-3.24030399958486e-17,0.0102885504961418,-2.12249181819865e-07,-2.42667603427373e-06,4.13264138382564e-06,0.0135792959312659,0.00022180449189283,4.82500779056687e-07,-4.37685669223575e-07,-2.13011109521985e-06,1.68490838101841e-16,-7.78597140425264e-07,-0.000117793921006786,0.00182729483060622,-1.91624105163298e-17,2.18346692058143e-06,2.42594040397395e-14,-2.60733326826597e-16,-1.96285762145295e-05,2.83107994584456e-17,1.85485306165105e-05,5.63183306719732e-18,9.02857080485069e-17,1.6164165374365e-06,-3.38891409727385e-05,9.56262348851998e-17,-9.57583519527508e-09,-1.55371658269988e-18,8.04099546072555e-08,-1.25943635240654e-17,-2.17622374386914e-17,-2.23920417190118e-17,8.500015203798e-17,-6.74136002644518e-17,-9.61452669408143e-08,-9.85148472279349e-17,1.25391977739371e-07,3.01328419225379e-17,-2.29737950911925e-16,-3.36646596692139e-17,2.17144146013217e-17,-1.86987791446213e-18,4.7850210313017e-17,7.36836734588785e-17,-1.37562362528615e-16
"t1",-0.109321005138462,0.00365479814960692,0.00244956878303964,-0.00259708421676369,0.0507575836299139,-0.00448265114002214,0.0016576724311019,0.036030526972134,-0.178595018245952,0.0019322328877576,0.0395293858164264,-0.00180114267502579,7.52727558372013e-06,-0.00124797387397668,-0.000147003555297711,-0.00114702420153674,0.00401790519644012,-0.0034610499727516,0.0250910627252294,-0.0003673046375478,0.000259648668308648,-0.0263091213016594,0.00673926667733743,-0.00236198804790106,0.00779870282580473,-0.000111904036035406,0.0283290162050396,-0.00482063320872432,0.18599089531824,-0.00335904841712717,0.0333487286089493,-0.0723136561626483,0.920816932366258,-4.16729510589655e-14,-0.0625053470102157,0.035791021581931,0.0273860705621996,-0.00888088546499279,0.0559091985674884,0.0137686277454821,-0.0187907446158164,0.0184746483275773,0.0134797892859975,-0.0470223007749322,-0.00364422706617101,-0.00107894867345251,-0.00028291354308713,-0.00355890421349216,0.159213173888927,-0.000265715008199889,2.47611749631306e-17,-4.06667976542899e-16,0.00696501634481768,0.0527409644766736,-0.0454420571327038,-0.0372735423858334,-0.00288577697924719,0.00266878511530103,0.0349212045121794,-2.43019813856987e-16,0.00782117909814534,-9.12970573603151e-05,-0.000484322724210662,0.000104315355580487,0.0103611699117646,0.0149782336317272,3.68326798466733e-07,-2.2369743851507e-05,-9.66455092382719e-05,2.97539474120941e-16,-3.17279318374723e-05,-0.00463994700225995,0.0653183697054234,5.79823042394308e-16,7.08696279543238e-05,7.77447893813564e-13,-1.81272979062436e-16,-1.23899414056269e-05,2.83514458016863e-16,0.000457142223991605,-1.93267561758122e-17,-3.27277283293705e-17,3.73898672433813e-05,-2.25242275554193e-05,-1.461147260474e-16,-1.9653422586504e-07,2.57272004217828e-17,1.50854342529865e-06,-8.29363547206395e-18,-3.64927614135067e-17,-1.11858467502571e-18,5.68367585013948e-17,5.78076232961904e-16,-1.5885546358371e-06,3.42484052296145e-17,2.002810582205e-06,2.54406621193203e-17,1.7992733359911e-16,4.28526933428006e-17,-4.56345672920649e-17,7.42653443187695e-17,5.95613723225183e-17,1.41475566266991e-16,-1.28381821153265e-16
"t12",-0.119374439964521,0.00435013491585982,0.00300766329306087,-0.00344157128688619,0.0715045867326605,-0.00660126521827387,0.00260432637196008,0.101416237489147,-0.581253570334223,0.00875508423612853,0.302427236113738,-0.0155296809278532,-0.0237208814749893,0.0725787881332663,0.00101699022715963,0.0042871265383185,-0.0071001440376343,0.00545089697787838,-0.022005416023665,0.000298221933956431,-0.000201545726626311,0.0187354810492022,-0.00371471402764097,0.001247641144617,-0.00341198024506758,4.61132164176555e-05,-0.00967176204943376,0.00161905360198677,-0.0517983927973954,0.000925541676819082,-0.0066202592842386,0.0124735881531753,-0.145357662410316,-0.70710678118654,0.00844500332705391,-0.0045037474871077,-0.00263744111641341,0.00065750455011505,-0.00385254249000161,-0.000632497320764212,0.000461718917776711,-0.000205516402096177,-0.000140035454791309,0.00030276369834729,-2.64584614336764e-05,-1.39751843650881e-05,-4.92477613226557e-06,-6.35061199387221e-05,0.00328128070761199,-8.02177484626711e-06,-4.37294580214983e-17,1.37567199766373e-16,0.000257751276470319,0.00248996322935915,-0.00234169956873815,-0.00193199329996875,-0.000163479525794964,0.000164239530341324,0.00217500211016963,1.19280084838303e-16,0.000582971962455922,-7.02570825981607e-06,-3.77706584541229e-05,8.70550584863243e-06,0.0008712599255013,0.00140715532255679,3.57923692724993e-08,-2.22232991939154e-06,-9.90440661634828e-06,1.675020816207e-16,-3.35738390697538e-06,-0.000496389585585367,0.0072261269488523,-9.20230354805635e-18,8.13340071207099e-06,8.96070004483298e-14,-5.88605004213167e-17,-1.47983461805824e-06,-7.38861232604004e-17,5.94027692053904e-05,1.1787657616031e-17,6.60672632115825e-17,5.02084029007595e-06,-3.10062526186899e-06,-2.20887507382903e-16,-2.82025754625011e-08,-1.62205148598847e-16,2.28411013546274e-07,-3.70802895344052e-17,-6.83349343196734e-17,-1.9544716288214e-16,8.68148834277989e-17,5.49264086590944e-17,-2.60930614092813e-07,1.64230879551975e-16,3.36553089389773e-07,-1.7437139322207e-17,3.32048952601751e-17,-7.77680115883057e-17,-8.33152248624785e-17,7.64344818989302e-17,1.83925619171654e-16,2.81977708333707e-17,-1.9500008620966e-16
"t13",-0.119374439964521,0.00435013491585981,0.00300766329306087,-0.00344157128688626,0.0715045867326604,-0.0066012652182739,0.0026043263719601,0.101416237489147,-0.581253570334221,0.00875508423612859,0.302427236113738,-0.015529680927853,-0.0237208814749893,0.0725787881332662,0.00101699022715948,0.00428712653831799,-0.00710014403763393,0.00545089697787821,-0.0220054160236648,0.000298221933956511,-0.000201545726626548,0.0187354810492021,-0.00371471402764125,0.00124764114461748,-0.00341198024506732,4.61132164175039e-05,-0.00967176204943369,0.00161905360198627,-0.0517983927973927,0.000925541676818108,-0.00662025928423958,0.0124735881531748,-0.145357662410252,0.707106781186555,0.00844500332706165,-0.00450374748710893,-0.00263744111641363,0.000657504550115047,-0.00385254249000194,-0.000632497320763533,0.000461718917776695,-0.0002055164020956,-0.000140035454790923,0.000302763698347834,-2.64584614328581e-05,-1.39751843649154e-05,-4.92477613206479e-06,-6.35061199383267e-05,0.00328128070761157,-8.02177484725671e-06,-1.14533913182972e-17,-2.12382318692388e-16,0.000257751276470165,0.00248996322935889,-0.00234169956873825,-0.00193199329996967,-0.000163479525795103,0.000164239530341024,0.00217500211016945,-1.38350217358601e-16,0.000582971962456824,-7.02570825988522e-06,-3.77706584538412e-05,8.7055058483589e-06,0.000871259925501355,0.00140715532255684,3.5792369280929e-08,-2.22232991944691e-06,-9.90440661685198e-06,-1.68416330758233e-18,-3.35738390683273e-06,-0.000496389585585458,0.00722612694885305,1.09974468120139e-16,8.13340071159803e-06,8.95985957102696e-14,-1.75884315633628e-18,-1.47983461866452e-06,1.52369094141909e-16,5.94027692051302e-05,-3.68088989740541e-18,8.43867822714259e-17,5.02084029008583e-06,-3.10062526243104e-06,2.03334921874779e-16,-2.82025753469753e-08,1.48013951119e-16,2.28411013485662e-07,7.47350007763916e-18,1.40723058897584e-17,1.92178515647428e-16,-4.76081654243042e-17,4.60016658518594e-17,-2.60930614070513e-07,-2.73866980837625e-16,3.36553089263406e-07,2.22687283187241e-17,-1.43723736827378e-16,3.63347329841057e-17,1.28504700610027e-16,1.12399491796357e-18,-4.95838153468032e-17,1.78643696309088e-16,-8.51221946566436e-17
"t2",-0.0185173670737695,-0.0807173226971237,0.025121662446173,0.00412760140053122,0.00500007733133168,0.000625319400896343,-0.0100438082211483,0.0176231969135004,-0.0125902208762407,-0.00210635262122094,0.003925801337251,0.00299631809708939,0.00866843063130154,-0.00980175956640794,-0.00102904000446848,-0.00944523224253846,0.0108643638371722,-0.00873705796929876,0.0138431487073663,-0.000782042879107594,0.000486825315123336,-0.00275139878870271,0.00943520582355137,-0.00317797814199336,0.00295816963331286,-0.000117323948841803,0.00859532646283018,-0.00431083682688515,0.0182816092215017,0.00141359848166655,0.0118791869352095,-0.0134360568444956,0.0775257182451344,-3.22383762904038e-15,0.00550447185173176,-0.0109076903460091,-0.0119197766937163,0.0061649327178324,0.00308098787480232,-0.0143570791881215,0.0370927242595707,-0.0300312533631353,-0.0297449080414547,0.0274209707426821,0.0107600368626857,0.00230324660564176,0.000560117743619887,0.0068627200826204,-0.00956534931333508,0.00106148203073567,7.7264261800771e-16,1.04860149906631e-15,-0.0227261171832933,-0.184939385334369,0.160957733956507,0.131951518755902,0.00957132257639238,-0.00371366404787804,-0.0090231849535852,4.31592154231018e-16,-0.00115406346281166,0.000687264990150356,0.0036675120260227,-0.000823057254702871,-0.00323539470341026,-0.171469335609419,-2.19576052677001e-07,0.000233453652923224,0.00109574983542144,-3.71990570117389e-15,0.00039282645087365,0.0592995104383737,-0.926672207946753,-8.77238167846088e-15,-0.001144969559903,-1.27682820599936e-11,8.66359194458355e-16,-2.29774782924824e-05,1.0817519104592e-15,-0.0143230918238673,-1.71106250222158e-17,-8.82287459196486e-17,-0.00157335538984599,-1.54934189537867e-05,-8.00913139591862e-17,2.7898771916235e-05,2.1830390281346e-16,0.000225417997079044,-1.39384682172175e-16,-9.52120141157297e-17,-1.37501295274726e-16,-1.18225828005109e-16,-1.4042406649347e-16,-5.70265624701044e-05,3.49184192440303e-16,5.91881013351856e-05,7.3644695983542e-17,-2.42171879780606e-16,6.45275994459628e-17,4.02347986211605e-17,-8.00633598007816e-17,3.08833000917012e-17,1.34963125420096e-17,-1.2699160027245e-16
"t34",-0.027425672706222,-0.205421863656384,0.0838128756313415,0.0448589941770149,-0.107282895360032,-0.00527662838381607,0.247389723046689,-0.0120965098574976,0.00777498062734649,0.00110126094037688,-0.00177139749589402,-0.00132249838458318,-0.00326788680613713,0.00361941724119023,0.000330401076075188,0.00501850827314993,-0.00238270535659652,0.00182678151212512,-0.00215273759574963,0.000116184392599738,-7.0373966794489e-05,0.000376857671179433,-0.00108879731416598,0.000355909081188455,-0.000289498354349861,1.10086373573199e-05,-0.000728263501105213,0.000364266740311198,-0.00576884254194249,-0.177585972542203,-0.000242631344768915,0.000152693498420251,-0.000361870422220419,-6.80111427953181e-16,4.73347152413275e-05,-0.000278816515869345,-0.000530367961971277,0.000519925195539118,0.000302517348130776,-0.00327713713887784,0.385850891204553,0.00980531859399075,0.0114749676326232,-0.00386867517390805,0.825750100150268,-0.00113607104451931,-0.000182101472879894,-0.00216683915620599,0.00257537748312815,-0.0122496452485921,-1.16703382404148e-15,1.02588163688471e-14,0.0035016597752846,0.022790794807566,-0.0182512870758311,-0.0148783414581641,-0.000989098979116723,0.000352753020830048,0.000846459146503827,5.90799665854775e-16,8.88247356427285e-05,-5.09436215655388e-05,-0.000267554211702499,5.52637499388999e-05,0.000215205386924176,0.0112476108998472,1.1138599517453e-08,-1.16974130688125e-05,-5.26588025552916e-05,2.21138403523725e-15,-1.79186699323756e-05,-0.00265370861368705,0.0389718079117641,4.68355009683498e-16,4.47176894574138e-05,4.94869614450691e-13,6.5608014804926e-16,8.21661729696888e-07,3.90739779675877e-16,0.000411144844372617,1.18125372516118e-17,1.52148760594742e-16,4.07834562387722e-05,3.68801792320628e-07,2.63309887469958e-17,-5.64239659990919e-07,5.61207751267148e-17,-3.50146247655112e-06,3.91146076180636e-17,-8.58038703905892e-17,-1.00075005998921e-16,5.2092719505478e-17,-1.23240794065167e-16,4.69364446083824e-07,-3.33478735479974e-16,-3.63462487200897e-07,2.66291721539066e-17,3.00604779915066e-16,-1.01258723257429e-16,-1.14401981196609e-17,1.64199042456494e-16,-7.52373073095736e-17,-1.52253523883218e-17,-1.93551325293181e-16
"t99",-0.0278149693152094,-0.211011556281402,0.0864694367649713,0.0467543160756359,-0.112675044744963,-0.00557120429540116,0.263122373784656,-0.0135152815598324,0.00876150848476882,0.00126041776902802,-0.00206072378102558,-0.0015426382169392,-0.00389408230311217,0.00432645360208839,0.000404432868477826,0.00628761168725255,-0.00316322149144183,0.00245868494308615,-0.00321595841425584,0.000177016875359827,-0.000108550631890537,0.000596350510210303,-0.00189324038346016,0.000630676571381382,-0.000565838044168897,2.23288742551202e-05,-0.0017010042187758,0.000863197048274986,-0.0166815975396404,-0.520591574895811,-0.00136844484195777,0.00161484135622416,-0.00946271736213763,7.71506224061898e-17,-0.000691507619693187,0.00231247785020891,0.0015817350561238,-0.000906235070221558,-0.000470470259467559,0.00309114923007197,-0.222554078603383,-0.00396493032224938,-0.004542907410146,0.00136149115165873,-0.178895428164354,0.000189909281578125,2.38186083373622e-05,0.000275917367787986,-0.000272577937104966,0.000447016447550907,1.33695853032252e-16,-2.87917979228607e-15,2.97866738954615e-05,0.00159587096256818,-0.00171892143666387,-0.00142574336475872,-0.000120164445099084,5.16224752245836e-05,0.000126979592994294,7.43919942986246e-17,1.83956583287292e-05,-1.10867768565361e-05,-5.94121019284959e-05,1.35315790300361e-05,5.32491415601039e-05,0.00321384942829701,3.31501697414197e-09,-3.57267336036545e-06,-1.66651551700419e-05,-8.50503943298805e-16,-5.87605447604115e-06,-0.000880646471335629,0.0134036229336323,2.44812725594026e-16,1.59741259440458e-05,1.77135016853102e-13,-4.40500928729977e-17,3.05446781374841e-07,-8.86930419183864e-18,0.000165532436746964,5.13494580985017e-18,8.56291746737058e-17,1.69128088007849e-05,1.56312930661706e-07,-2.81395182216565e-17,-2.47798122917078e-07,-4.60074753680701e-17,-1.60711855928775e-06,7.94189335824258e-17,3.27042566478824e-17,-4.90055054513706e-16,-2.37726452083992e-18,-3.24136474867462e-18,2.29528558439015e-07,-6.59174365138e-16,-1.80787468972925e-07,1.30728367247932e-15,0.707106781186548,1.95820472759556e-15,-2.46217663504535e-16,1.43415752295645e-16,1.54401146651813e-17,-5.30543511663455e-17,1.30359167347894e-16
"t100",-0.0278149693152094,-0.211011556281402,0.0864694367649713,0.0467543160756359,-0.112675044744962,-0.00557120429540123,0.263122373784656,-0.0135152815598323,0.00876150848476883,0.00126041776902791,-0.0020607237810256,-0.00154263821693956,-0.00389408230311207,0.00432645360208872,0.000404432868477767,0.00628761168725257,-0.00316322149144177,0.00245868494308654,-0.00321595841425576,0.000177016875359742,-0.000108550631890701,0.000596350510210335,-0.00189324038346021,0.000630676571381454,-0.000565838044168857,2.23288742550807e-05,-0.00170100421877572,0.000863197048275163,-0.0166815975396405,-0.520591574895811,-0.00136844484195758,0.00161484135622412,-0.00946271736213733,2.00237061448574e-16,-0.000691507619692941,0.00231247785020915,0.0015817350561238,-0.000906235070221557,-0.00047047025946767,0.00309114923007178,-0.222554078603383,-0.00396493032224955,-0.00454290741014592,0.00136149115165851,-0.178895428164353,0.000189909281578002,2.38186083369612e-05,0.000275917367788319,-0.000272577937104935,0.000447016447550969,2.84437617110611e-16,-3.50091941483721e-15,2.97866738955726e-05,0.00159587096256834,-0.00171892143666403,-0.00142574336475898,-0.000120164445098441,5.16224752247504e-05,0.00012697959299417,-4.91785293771067e-17,1.8395658328299e-05,-1.1086776856811e-05,-5.94121019286687e-05,1.35315790302389e-05,5.32491415600606e-05,0.00321384942829723,3.31501731074609e-09,-3.57267336016267e-06,-1.66651551703936e-05,-4.73781130543061e-16,-5.87605447547061e-06,-0.000880646471335886,0.0134036229336327,3.1378107151449e-17,1.59741259441402e-05,1.77316646834127e-13,-5.82838485027247e-16,3.05446781076468e-07,-1.48220865087126e-16,0.000165532436747136,-3.79177059106745e-17,1.33387342793951e-17,1.69128088006283e-05,1.56312931119673e-07,2.11460858323969e-16,-2.4779812284798e-07,1.27199400519583e-16,-1.60711855915137e-06,-9.89888695075471e-17,-7.56448189251665e-17,5.01999373458656e-16,-9.83509407852175e-17,-2.10462829593882e-16,2.2952855994153e-07,9.08010221926955e-16,-1.80787474903321e-07,-1.21145136914422e-15,-0.707106781186548,-2.02136092122441e-15,3.05312266679944e-16,-1.14754759820006e-16,9.40279379577995e-17,3.36650920930149e-16,-3.66883086513234e-16
"t31",-0.0274675772239856,-0.20601497710401,0.0840933584556586,0.0450567569839719,-0.107840466860072,-0.00530689700537371,0.248992021960154,-0.0122321353099422,0.00786818623115946,0.00111597169721117,-0.00179750718749784,-0.00134228446793927,-0.00332233443494095,0.00368058692375836,0.000336557482300975,0.00511974884635313,-0.00243802584391539,0.00187016676465535,-0.00220591064865211,0.000118986796203405,-7.20352011737424e-05,0.000385197572944723,-0.00110041796415108,0.000358371360182134,-0.000282468485284237,1.05335977595663e-05,-0.000592917396266018,0.000287326319845016,0.00346457299061625,0.174505099189801,-0.000573658998486775,0.000461374420655082,-0.00200169021397083,9.06301628126674e-18,-5.73723496580941e-05,5.19978421369277e-05,-0.000355967017153706,0.000462498836720547,0.00028083350413902,-0.00361538091222717,0.540497658495734,0.0209912157215547,0.0257355407463404,-0.0127213648717106,-0.391180245846633,-0.00011035847909485,-5.65346152964279e-05,-0.000707835812934913,0.00107669142271893,-0.620976800132698,-1.8724308175435e-15,-2.20631207353773e-15,0.00196620403493034,0.0152845259922629,-0.0127461179622721,-0.0104163228765934,-0.000717134298363495,0.000263206712203156,0.000634047488117448,1.82166993626632e-17,7.00675088589064e-05,-4.05118596069296e-05,-0.000213467731873527,4.48026071491422e-05,0.000174767762118583,0.00935191629782935,9.3231140226656e-09,-9.832306337701e-06,-4.45195638073712e-05,1.6185283063327e-16,-1.52368739527477e-05,-0.00226090426997817,0.0333960067064231,3.9768409924219e-16,3.85552156629493e-05,4.26061260395157e-13,-1.3868633645996e-16,7.12987875191307e-07,1.74125940716912e-16,0.000361347567222116,-6.25570914646123e-17,3.18689899106421e-16,3.60126493779847e-05,3.26786221888087e-07,-2.5130521749964e-16,-5.02768853536268e-07,-6.44715732218765e-18,-3.14165713889815e-06,-1.18491713766911e-16,-1.13091909565926e-16,-7.00533659237271e-17,1.21383250471075e-16,2.61511800413012e-17,4.25301876620459e-07,-1.40938603071901e-16,-3.30206547135967e-07,1.4524005329176e-17,1.16678497148481e-17,2.95876193173255e-17,-5.9758823995957e-17,1.08712957381577e-16,5.08974581196942e-17,1.74817883544023e-16,-2.64229051373426e-16
