"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102"
"t10",0.0632562979875569,0.0840495021625836,0.0031714429403877,-0.101315363400877,-0.0396207053234995,0.00201684918555286,-0.150157464116073,-0.0197319855797592,0.00905268747220705,-0.000953572523976695,-0.000819595338075546,-0.000738722994661389,-0.000549282794092901,-0.00325609252890592,0.00198882523457555,-0.000642092909515977,-0.0371398078449083,-0.000362055122472745,-0.00062839396293835,-0.00119501070754308,0.0189387058790015,-0.00636250788063669,0.0113850054753424,0.00947283402648985,-0.0153966926241776,0.017215434737388,-0.0014872567945037,-0.495784554549907,-0.0330490875470493,0.00824072225661637,-4.82948970494544e-16,-0.00529002871190155,0.106368662351739,-0.00104190659244924,0.0057767522151928,0.00125351790951511,-0.0020899076159943,0.00712412601035553,0.186491219550151,0.186224120385974,-0.00303893018325221,0.000305873710538242,-0.00382743189293232,0.00167273385331494,0.00539227341794318,0.00350623146270874,-0.497190339082657,0.00739203587637255,0.0052850634076852,0.00314842694338668,-0.047060023881241,0.0216770929950747,0.000318406224882408,0.0074922947829837,0.000500158019777449,4.90899269806142e-06,3.67471782883545e-05,-0.00507892407564797,0.00234270292842409,-0.136140439700762,-0.506296445919547,0.0273215568326459,0.00043631984961978,0.0114141543577555,-0.0100680417491218,-0.0136813995547448,-2.31558175338795e-05,-9.06537709938152e-05,-0.00342409645349587,3.74459800621852e-06,0.00107453924263371,-0.29532679073004,0.0229974755176951,0.00494563821232002,9.01062665138634e-16,-7.00557221426339e-16,1.5347145809864e-16,-4.39832084591018e-16,-9.47608380793881e-16,-3.74133898029491e-17,-4.16972801878633e-16,-7.22010695866734e-16,4.36830719609704e-16,9.1426198108382e-17,1.72693449289385e-19,-6.78344600499661e-16,-2.58411070840622e-16,9.40151747647063e-16,3.00721591698948e-16,5.20680827314567e-16,1.08354759462992e-15,7.17782914412604e-16,5.19629358913557e-16,4.75212243875063e-16,-1.41031921036462e-16,-2.43871431780362e-15,4.68637339338028e-16,4.9457791629226e-17,6.77111831346869e-16,-2.41154950444634e-15,-4.26176106020282e-16,-2.28505392405315e-15
"t14",0.0665504298977873,0.0909902389985515,0.00358773073468733,-0.118092693194093,-0.0465334265415983,0.00246275351802505,-0.239050644066669,-0.032185462030152,0.0278624232395349,-0.0190418147430716,0.0199737336603823,0.00453452075712198,0.00116406566277926,0.00486786733721313,-0.00189054828685625,0.000296842849468223,-0.00616436385823774,-9.47638990324913e-05,-0.00027903300691191,-0.000567144565888682,0.0129217435923378,-0.00457569450675294,0.0088175825034103,0.0074273995498383,-0.0125940570406627,0.0142610107103373,-0.00131529359860263,-0.478310612435501,-0.0354988508833332,0.00968573640407919,5.33462162880363e-17,-0.00771142400509786,0.204592000134969,-0.0927391983070072,-0.0430553151742598,-0.0084358324099327,0.00204669533025391,-0.00668521899360675,-0.0802156054886378,-0.0705564655102502,0.00106691892120989,-4.96762196529144e-06,-0.000232335805888634,0.000326318146953143,0.00144074881118119,0.00124827628013611,-0.200155900033568,0.00400846723201273,0.00315443654958338,0.00428066024442207,-0.138136145914093,0.0648349091650438,0.00100294508259192,0.0248072600524954,0.00166819559537146,1.6452937456856e-05,0.000211251479413584,0.0388868425582523,-0.00271363529253997,0.12103701184034,0.446820360659817,-0.0235216986889729,-0.000126970568689096,-0.00303484553305049,0.0023400043436768,0.00305848258038511,4.63867526841207e-06,1.65208975192385e-05,-0.0149547902957922,1.66506582258346e-05,-0.00241760708336473,0.569434843618264,-0.0440480950773526,-0.00922579394832667,1.54180524081121e-15,6.42624473328581e-16,-5.05705264712579e-16,7.15197087869901e-16,-1.20832238747468e-15,-1.22864157013882e-15,9.33674688369716e-16,1.65436560481455e-16,1.85593257016148e-16,8.04403945787757e-16,-4.68899139177308e-17,3.06716771690053e-16,4.87226735169866e-16,-1.37524628850841e-15,3.7895947460499e-16,-7.06056555317567e-16,-3.21771665723357e-16,-5.27039795596277e-16,-2.78600493529335e-16,-5.2255357092978e-16,-5.4262790135713e-16,5.86385496623322e-17,-1.09545300560384e-16,4.06948490924426e-16,4.5569434374249e-16,2.20376205163737e-15,3.85678476779836e-17,7.0413346519759e-16
"t16",0.0692221644812611,0.0966587009405309,0.00393101223187194,-0.132010313618217,-0.0522761218895612,0.00283576989275043,-0.315938517784041,-0.0429805778440011,0.0447089154392345,-0.0355746078790248,0.0390789357746039,0.00940959205623082,0.00276766623018236,0.0125176450533708,-0.00557696793815071,0.00120316349299032,0.0256679636996461,0.000186692632186321,0.000121247339826133,0.000168811125986545,0.00337649134802062,-0.00145333858327068,0.00342056551292658,0.00296104613366714,-0.00546356567747864,0.00632928438275316,-0.000647338279935343,-0.262664778785736,-0.0216796800795388,0.00636042105325791,4.7538771747005e-16,-0.00579355377030222,0.17380882048525,-0.109876780721003,-0.0555906667252851,-0.0109829151931464,0.00413124565818401,-0.0137558594219351,-0.258135143329861,-0.248205688312736,0.00396716438403566,-0.000309527955968631,0.00366579410661543,-0.00147046082778123,-0.00456035384602238,-0.00285055030330136,0.397404905032979,-0.00569597361480367,-0.00403554931887109,-0.00247452108936472,0.0466257663181179,-0.021649045368411,-0.000325243976606628,-0.00782708760125684,-0.000524263029477998,-5.15711166984264e-06,-5.15608014488231e-05,-0.00311648493315285,-0.000905078214969546,0.0610771164062094,0.228022698452558,-0.0124650655566376,-0.000316168398218204,-0.00849623914793356,0.00777179322258602,0.0106642984636121,1.85179973965303e-05,7.39676543298658e-05,0.024566830073266,-2.72971463699504e-05,0.00275162580376571,-0.620564492683953,0.0479053854519755,0.00995154865713695,-2.58002830477665e-15,-5.83868649353438e-17,6.44012541600565e-16,1.82179308892543e-16,1.057873511105e-15,1.20387366250399e-15,-3.64592305325622e-16,1.47445490397064e-16,-8.14448983994712e-16,-6.32220250447027e-16,-3.51891503184065e-16,-3.38903319000831e-16,-3.40637755260143e-16,1.52672366171753e-15,-6.37667947189711e-16,3.22905085670131e-16,-4.76031525960153e-16,-2.6019844150344e-16,-6.33345709178807e-16,3.71689365602556e-16,1.09478299277509e-15,2.03041456296991e-15,-1.27897911244392e-15,-3.53705878535783e-16,3.86126833389646e-16,-6.55167046707737e-16,1.08816280488114e-15,-3.28500179250382e-16
"t18",0.0712465149653156,0.10097562847788,0.00419430203843557,-0.142731198321784,-0.0567043983445492,0.00312485847096342,-0.376959717426239,-0.0515611131007809,0.0584051256301844,-0.049201454709168,0.0548812900983154,0.0134584149934114,0.00411033175136817,0.0189480707550462,-0.00869418893168716,0.00197728854441583,0.0539322902591194,0.00044024234844764,0.000499401842966712,0.000872593859188697,-0.00709071391526761,0.00209321426027765,-0.00307412328405193,-0.00247044354825679,0.00354444015292736,-0.00381145520194652,0.00026472579737899,0.0618073587309608,0.00207517254536892,-9.74701705912517e-05,2.614896592282e-16,-0.000615615337543667,0.0334296125688373,-0.0386765191704682,-0.02126168514509,-0.00423122165822532,0.00207373666518474,-0.00696058567198551,-0.150335724529126,-0.147484186309629,0.00238456889873285,-0.00022272504985056,0.00278265663225425,-0.00123780457008343,-0.00407399590461677,-0.00274558273186254,0.398277568870409,-0.00641854702856122,-0.00475297107413763,-0.0046702249734106,0.138282722985035,-0.0648442745570775,-0.00100072767547718,-0.0247016275597719,-0.00166062012553579,-1.63751654917626e-05,-0.000207635872627053,-0.038230042802419,0.00319312596430991,-0.158915106028138,-0.588829849019358,0.0313947328666968,0.00042615873745094,0.0112037309560639,-0.0099664725526621,-0.013578492318901,-2.31532589225186e-05,-9.12282739184336e-05,-0.0197772209091737,2.19614705754187e-05,-0.00193718429010514,0.428694470060477,-0.0330637273166724,-0.00684329244316569,-1.48464256775006e-15,-3.19385992909987e-16,-9.20291471760454e-16,-8.44546026234305e-16,-7.28890585920627e-16,-3.62608620331497e-16,-8.5803327587899e-16,1.03435167251465e-15,3.36955023799879e-16,4.6638418396051e-16,1.03434993834031e-15,4.99568452061307e-16,9.76660275436865e-16,-3.0413773296595e-16,-1.75770645149891e-16,-6.45637404627164e-16,3.99429809699971e-17,4.09108616326943e-16,-7.7606408814118e-17,6.95679434820755e-17,3.96130467459326e-16,-5.00968114960113e-15,7.66345365707479e-16,-4.03270299082559e-16,2.60405155988176e-15,-7.11723781800469e-16,3.28571391335445e-15,3.62153396644202e-15
"t41",0.072604549085625,0.103880659987357,0.00437224250207032,-0.149995732475096,-0.0597069123327589,0.00332146335134468,-0.419049711662322,-0.0574849544669286,0.0679859907119104,-0.0588092330498204,0.0660452236424271,0.0163254658329283,0.00506547597615793,0.0235327524571751,-0.0109240602533091,0.00253416229841089,0.0746997048023915,0.000627984637759342,0.00078642290693021,0.00141007282534839,-0.0156217954255144,0.00502880483221921,-0.00858231483493298,-0.00709670610662856,0.0113344249951799,-0.0126219409126149,0.00107696280160994,0.360671698987738,0.0248789846540411,-0.00650735628563121,-8.70263777592154e-17,0.00490873361692175,-0.128028806136821,0.0636185769133722,0.0309914328822323,0.00610287081726542,-0.0020629370625892,0.00685096242315464,0.123863998408365,0.118645611206206,-0.00189255649964172,0.000145688597673159,-0.00172987873455419,0.000703189752763032,0.00220794036304965,0.00140838009025782,-0.19884817962385,0.00298015862641904,0.00215283453684953,0.00173928592248125,-0.0461910479617561,0.0216209936902664,0.000332066610759985,0.00816045482879925,0.00054825857552604,5.40405780203646e-06,6.61208868025484e-05,0.0111734732761794,-0.000786570184496543,0.0374770018655919,0.138692659963699,-0.00736409649129266,-8.71029374904936e-05,-0.00227582045358841,0.00200831593647657,0.00273047587776428,4.63099327143826e-06,1.81729584750965e-05,0.00339374343873665,-3.76760739962106e-06,0.00031421019175519,-0.068956938567608,0.00531627729999231,0.00109853623518984,0.160275234942132,-0.00482888157808042,-0.00716431362302266,0.00816168228495193,0.0231108345959091,0.0186311309483068,0.034009860560193,0.0017258308613578,0.000795511439115768,-0.0969348940239335,-0.0217977324870584,0.00995395566325294,-0.00255964025968674,-0.00302303511689065,-0.000145023729777711,0.0320226829654763,-0.00856067668689548,-0.0138916484018593,0.0090910648831113,-0.000125108884696993,-0.0094296266245174,0.376008056987578,-0.0327024955456599,-0.0101165037971858,-0.306324519124682,0.0375412075379635,-0.380256601246766,-0.279797217891447
"t78",0.0726045490856252,0.103880659987357,0.00437224250207008,-0.149995732475096,-0.059706912332759,0.00332146335134467,-0.419049711662322,-0.0574849544669286,0.0679859907119104,-0.0588092330498201,0.0660452236424273,0.0163254658329281,0.00506547597615778,0.0235327524571751,-0.0109240602533091,0.00253416229841107,0.074699704802392,0.000627984637758787,0.000786422906930342,0.00141007282534872,-0.0156217954255149,0.00502880483222029,-0.00858231483493164,-0.00709670610662944,0.0113344249951808,-0.0126219409126149,0.00107696280160938,0.360671698987742,0.0248789846540428,-0.00650735628563071,-1.05161327225909e-16,0.00490873361692157,-0.128028806136823,0.0636185769133741,0.0309914328822343,0.00610287081726374,-0.0020629370625909,0.00685096242315494,0.123863998408367,0.118645611206209,-0.00189255649964595,0.000145688597675068,-0.00172987873455072,0.000703189752761083,0.00220794036304987,0.00140838009025365,-0.198848179623856,0.00298015862641566,0.00215283453684657,0.00173928592247967,-0.046191047961758,0.0216209936902689,0.000332066610759667,0.00816045482880243,0.000548258575525431,5.40405780320231e-06,6.61208868032188e-05,0.0111734732761814,-0.00078657018449374,0.0374770018656011,0.138692659963706,-0.00736409649129316,-8.71029374952675e-05,-0.00227582045359184,0.00200831593647104,0.00273047587777683,4.63099327072125e-06,1.81729584766352e-05,0.00339374343873763,-3.76760740352939e-06,0.000314210191749237,-0.0689569385676142,0.00531627729998077,0.00109853623518813,-0.160275234942129,0.00482888157808034,0.00716431362302309,-0.00816168228495143,-0.0231108345959088,-0.0186311309483067,-0.0340098605601922,-0.00172583086135868,-0.000795511439115788,0.0969348940239326,0.0217977324870577,-0.00995395566325314,0.00255964025968602,0.0030230351168908,0.000145023729777998,-0.0320226829654755,0.00856067668689551,0.0138916484018591,-0.00909106488311116,0.000125108884696866,0.00942962662451672,-0.376008056987573,0.0327024955456598,0.0101165037971862,0.306324519124679,-0.037541207537963,0.380256601246762,0.279797217891443
"t96",0.0668596127481563,0.0960462170967606,0.00769255800819306,0.049244913024344,0.00797115951420328,7.19330783060858e-05,-0.0353095322456061,-0.000763488572632294,-0.0933669938067392,0.228334571696781,-0.362532295140852,-0.15736228427566,0.0539500046993236,-0.180400836291196,-0.18689858553842,0.0151613445693992,0.0460408695880681,0.00320438798804476,0.00164860827767662,0.00273532812578036,-0.0596534990570317,0.00388267374047191,-0.00590708104976442,-0.00472306948906802,0.00688097221992125,-0.0201932347964559,0.000413264924252373,0.0709327998450175,-0.000643821772430941,0.00128998440069256,-3.02778316204822e-16,-0.00262908572112942,0.0196997849321972,-0.247640173759625,-0.187536828230307,-0.0389867431982325,-0.00528350275214383,0.016104998378774,-0.0104087254225825,0.111305094147817,-0.000773523955697703,-0.000180495466288506,0.00324841283876511,-0.00430665434377502,-0.196720622507098,-0.00222758549761936,0.00259164318994222,6.93441894414337e-06,-0.000196958198079893,-0.000830374601280971,0.0064214540873703,-0.00245168396613646,-2.74214890077541e-06,0.0151740935905793,-0.000748793425175545,-3.59672436901358e-06,0.000101091020922631,-0.000958711970134014,0.000333425997218861,-0.0018706156028582,-0.00514431021099087,-5.27940512634051e-05,-0.000953191087517777,-0.072532381361255,0.0546057242967371,0.124047068657861,-0.000491724220697445,-0.000589296243314996,-0.000368547885077761,-3.65549240099582e-06,-4.15997372122112e-05,0.00107706363439227,-5.32564626629151e-05,1.39255609108158e-05,-0.130639523579138,-0.080220478609268,-0.0295952840662629,-0.115626555037464,-0.157285679760214,0.223070401080021,-0.114870700994512,-0.011988071701056,0.0800572181417778,0.296854379538313,-0.0540674294337574,-0.0190859277777335,0.219747687189558,0.0379326594895182,-0.0504998795877422,0.0709509699979339,0.00064514541247117,-0.0808549303802262,0.193454312951654,0.255813478317823,0.137583103603846,0.0744938973609149,0.184924059487801,-0.120374487679167,-0.153719530840562,-0.0682812886212155,0.0806819758606602,-0.0437372612708814
"t97",0.0668596127481563,0.0960462170967606,0.00769255800819306,0.049244913024344,0.00797115951420332,7.19330783061086e-05,-0.035309532245606,-0.00076348857263236,-0.0933669938067393,0.22833457169678,-0.362532295140851,-0.15736228427566,0.0539500046993235,-0.180400836291196,-0.18689858553842,0.0151613445693993,0.0460408695880679,0.00320438798804426,0.00164860827767672,0.00273532812578017,-0.0596534990570317,0.00388267374047191,-0.00590708104976473,-0.00472306948906679,0.00688097221992023,-0.0201932347964548,0.000413264924252585,0.0709327998450173,-0.000643821772431035,0.00128998440069172,-2.21676437983222e-16,-0.00262908572113018,0.019699784932197,-0.247640173759624,-0.187536828230305,-0.0389867431982315,-0.00528350275214103,0.0161049983787727,-0.0104087254225809,0.111305094147815,-0.000773523955696246,-0.000180495466290134,0.00324841283876194,-0.00430665434377642,-0.196720622507097,-0.0022275854976197,0.0025916431899438,6.93441894195068e-06,-0.000196958198078464,-0.000830374601274356,0.00642145408737102,-0.00245168396613132,-2.74214890085868e-06,0.015174093590579,-0.000748793425178755,-3.59672436569299e-06,0.000101091020923807,-0.000958711970133369,0.000333425997225911,-0.00187061560285345,-0.00514431021099307,-5.27940512598524e-05,-0.000953191087520892,-0.0725323813612467,0.0546057242967291,0.12404706865785,-0.000491724220703249,-0.000589296243314167,-0.000368547885074693,-3.65549239872073e-06,-4.15997372119337e-05,0.00107706363439182,-5.32564626493586e-05,1.39255609085676e-05,0.130639523579144,0.0802204786092683,0.0295952840662627,0.115626555037464,0.157285679760215,-0.223070401080023,0.114870700994513,0.0119880717010557,-0.0800572181417781,-0.296854379538316,0.0540674294337575,0.0190859277777333,-0.21974768718956,-0.0379326594895183,0.0504998795877425,-0.0709509699979345,-0.000645145412470385,0.080854930380227,-0.193454312951656,-0.255813478317825,-0.137583103603848,-0.074493897360915,-0.184924059487802,0.120374487679168,0.153719530840562,0.0682812886212163,-0.0806819758606607,0.0437372612708805
"t113",0.0656090349740886,0.0933602764503865,0.00737948815036347,0.0468599028201256,0.00757030947844414,6.76751977396665e-05,-0.0317629887990047,-0.000684810851982473,-0.0802093335096449,0.191031110342131,-0.301251762994286,-0.129726584696976,0.0437772123184157,-0.145254908729254,-0.148747954154138,0.0118296894219503,0.0332409552216388,0.00224640414489594,0.00104691509485176,0.00169270018009748,-0.0270766505601054,0.00161614306236108,-0.0021158738341707,-0.00164415383304934,0.00215178045977994,-0.0060977634376454,0.000101583718990376,0.012155567010431,-5.37015993555337e-05,1.93219787093524e-05,7.90826974020688e-19,0.000329719561083297,-0.00514381253597865,0.150551307377322,0.128659717351361,0.0270301563220667,0.00531116221449728,-0.0163626968064919,0.0126332372435601,-0.138359447733617,0.000974618811924828,0.000275936911800962,-0.00522534750530826,0.00758087899823887,0.362980370239988,0.00434259211582266,-0.00519086144525768,-1.49350755050126e-05,0.000434839093419948,0.00222967147036953,-0.0192239881082656,0.00735293069803735,8.26383685337864e-06,-0.0459318526105532,0.00226802003147916,1.08986540994533e-05,-0.000317450708227288,0.00328023334799736,-0.00135356161457753,0.00793203997299323,0.021840545892191,0.000225072436011942,0.00466357073711472,0.357072670250539,-0.27098647306336,-0.61687861177066,0.0024584398072213,0.00295826786693727,0.00214773245837636,2.13079496287731e-05,0.000256472767322963,-0.00669593566011311,0.000331219960839531,-8.67487868694283e-05,-1.36583763505915e-14,-9.6180811715576e-16,9.84936040337275e-17,-8.34989244177917e-16,-2.54978801526606e-15,2.15986686928482e-15,-1.41433610678885e-15,2.57423181303831e-16,1.55183392992336e-15,3.58731688905325e-15,-5.13481423040058e-16,5.93278523270587e-16,2.11324127353311e-15,-5.5292973258819e-17,-4.62066064114047e-16,5.74373402854845e-16,-8.04065888148662e-16,-5.81374897947712e-16,1.21876960986526e-15,2.50096090361429e-15,1.57421498401144e-15,-1.17946798466698e-15,2.71590985216962e-15,-2.61964294418964e-16,-1.05654942224396e-15,-1.40143655738661e-15,-1.19948534785417e-16,2.30679820082365e-15
"t30",0.0637448640490583,0.0893689217603647,0.00691625398414463,0.0433401424505517,0.00697911330673516,6.14143936499293e-05,-0.0266212837543105,-0.000570848152065509,-0.0613999588328393,0.138123087686872,-0.214510232484519,-0.0906997028583375,0.0294771126795006,-0.0959596052409889,-0.0954157515670767,0.00719826678109217,0.0158203485865577,0.000952627806578066,0.000254175414172282,0.000327468065869869,0.0128934938628269,-0.00112210350998782,0.00235432492392895,0.00197066448004334,-0.00331685494980289,0.0101259169662833,-0.000248404313336451,-0.051657915584273,0.000561029730458928,-0.00126085672589665,9.20731916843906e-16,0.00310298962640582,-0.0267439530695878,0.427703768145404,0.336392878524992,0.0701617496132893,0.0105807628359699,-0.032336784236342,0.0216919998011071,-0.232849384185462,0.00162145578629646,0.000383478141971213,-0.00688372681989763,0.00900577189365917,0.406313350874627,0.00450861564984074,-0.00517948777669216,-1.32537466264737e-05,0.000369203721187279,0.00118139256827985,-0.00648188839421323,0.00245486484904174,2.68580875874107e-06,-0.0145542083492696,0.000716021102189158,3.4323669211252e-06,-7.88303713141776e-05,0.000267402206656285,0.000383661385014139,-0.00304858449822113,-0.00845768980344234,-8.93634827805051e-05,-0.00345991660008799,-0.270782546594326,0.211313563915422,0.484485131135079,-0.00196626237924378,-0.00239855612329287,-0.00266786615725253,-2.6484848422124e-05,-0.000364300437567217,0.00969282369183868,-0.000479898099251009,0.000126150501475492,9.32284050373234e-15,9.9126422212876e-16,2.99386885568415e-16,6.04342725361396e-16,1.52990621927749e-15,-1.03162598690102e-15,1.15553264219612e-15,2.21078323390798e-16,-1.88303103322006e-15,-2.57309491806968e-15,7.93911935322968e-16,-4.70003301312577e-16,-1.03287128426682e-15,1.12213870571604e-15,2.07046205401853e-16,3.577808978326e-16,-4.61974183358129e-16,-5.37426458687871e-16,-1.00653652993657e-15,-1.33222449672009e-15,-9.37207014353794e-17,3.06356648113727e-15,-2.75177753387221e-15,-4.63399536192343e-16,3.60872899009966e-16,1.13476069950464e-15,4.20145828068568e-16,-1.27470438852996e-15
"t15",0.0710649201400449,0.109636587280179,0.0107938938598087,0.0912571002842238,0.0164337554991999,0.000645696205442653,-0.00292966034701747,-7.70829676535106e-05,-0.0170748941209776,0.0398076133571767,-0.0620728877043659,-0.0266598527667862,0.0124440001284904,0.00688252864901948,-0.012798308149238,0.000891983912603145,-0.00229399491923943,-0.000302208820627453,-0.000399390200956773,-0.000766767820748256,0.107905521562726,-0.00133364152802132,0.00391912574489182,0.0033021779884432,-0.00619768651338515,0.0440256159183704,-0.000353193501486208,-0.0715923464435105,0.000746367737144373,-0.00163049378426879,7.98734470654855e-16,0.00381914939838292,-0.0315877669286651,0.455522337682523,0.348808867281303,0.0725620695114741,0.00962837166050563,-0.0293144575471212,-0.0999916977817867,-0.0311045768711957,0.000452138915262565,1.70031286390134e-05,0.00140302357978629,-0.00902855097669635,-0.7415223099097,-0.01722203742226,0.0307490226813702,0.012758560279921,0.00975920170697875,0.00629128346832195,-0.000229758749168757,-0.00168837441166078,-9.98267643774128e-06,0.144561446510445,-0.00820637031807119,-4.33561691282752e-05,-0.00103446337821156,0.00589500531568814,-0.00123911098313485,0.00588687728152354,0.0161046130455645,0.000162346913014852,0.00083164906909656,0.0225765028022825,-0.0593966739534365,-0.121268649449235,0.00039482954250036,0.000414921399599087,-0.000898571876837151,-8.93482311030858e-06,-0.000161556079098735,0.0044302593313727,-0.000219653322007337,5.80671967020385e-05,3.68778783647047e-16,-1.07301992397667e-15,-3.68754782201034e-16,-4.19905243955363e-16,-9.54386990904696e-16,-5.19513179221667e-17,1.03904390588027e-15,-5.21393586013632e-16,1.12351452718416e-15,8.55046134364385e-16,-5.48478203999646e-16,2.19370368126615e-17,-1.80665655332594e-16,-1.10909647666888e-15,-2.55507441679228e-16,2.99177453099324e-16,5.46011101548715e-16,8.64517842122892e-16,2.3970696418711e-16,1.35298636664681e-15,-1.36426312563812e-16,-2.95382091227258e-15,1.55995847221344e-15,1.02692721549947e-16,3.02513878253725e-16,-7.67289298209942e-16,-1.06240612070974e-15,-2.84897944802879e-15
"t62",0.0886482253740951,0.15615665113154,0.0191397619540875,0.190332222032847,0.0357928154893889,0.00178657744963956,0.0336538932997187,0.000673592274390067,0.0368859496579075,-0.0715153461384128,0.113286937756954,0.0523591134715856,-0.0441122603084355,-0.159362056145504,-0.0196958180998526,0.000156209294351894,0.000338460851939615,4.20832815265781e-05,3.29318716932002e-05,5.08374521379328e-05,0.0668449410218492,0.00142368070077092,-0.00110425099196046,-0.000859419449697222,0.00179943813504195,-0.0293001007568222,2.15990805814063e-05,0.00315646166301357,-1.47618017284998e-05,5.48328524885289e-06,-2.53389069315522e-15,9.98833760775669e-05,-0.00167302722407168,0.0629440340588471,0.0583190309315612,0.012353752739134,0.00445438842134054,-0.014273659158851,-0.510122127859798,0.477010773766928,-0.00210782245565677,-6.74906488133004e-06,-0.000439032667684656,0.00200799505421737,0.141483544092085,0.00278600222406123,-0.00460495707774412,-0.00156752120865197,-0.00112308741761411,-0.000443979236887151,0.00176549411980929,-0.000669319203208801,-7.40644127514289e-07,0.00416080120578393,-0.000206695901946794,-9.98311220275997e-07,1.71578981779442e-05,-4.97671771076669e-05,-5.65484399057056e-05,0.000441674321791657,0.00122532803847925,1.2949574139812e-05,0.00210031609718082,0.520391327523847,0.148037270188739,0.235792981582629,-0.000492832114630495,-0.000408668763340654,0.000120673354370601,1.19838789377179e-06,1.70433231139744e-05,-0.000453408768237506,2.2447933266564e-05,-5.90008137649201e-06,2.13436499015249e-15,-9.50816029221912e-16,3.47736107602698e-16,-8.21120953419167e-16,-1.61793750646627e-16,-1.12124719670707e-16,2.01834822202057e-15,-1.29977683724369e-16,9.64108452202098e-16,-2.12467178512373e-15,-9.8486397206696e-16,-2.81817407755498e-16,5.14630819637964e-16,-1.92444409066308e-16,-1.28101402530595e-15,2.44828624608529e-15,6.71042479823124e-16,-2.9499241495079e-16,-1.34565572546416e-15,1.31358556689403e-15,5.33970296014162e-16,-1.64173860859582e-15,-2.66621433447169e-16,-2.04024269037461e-16,-5.9587943471526e-16,1.9777416964154e-16,3.12962708978414e-16,-1.00140157230086e-15
